# w,mag,phase
1.543038469183564700e+02,1.999001336627212799e+00,-1.810715696738652625e+00
1.557344772926135192e+02,1.998981822388340435e+00,-1.828322611217242599e+00
1.571783717773162721e+02,1.998961909126682812e+00,-1.846116506771070753e+00
1.586356533508589735e+02,1.998941587999689018e+00,-1.864099819917197642e+00
1.601064461318317740e+02,1.998920849942664058e+00,-1.882275031292041323e+00
1.615908753895919006e+02,1.998899685662197889e+00,-1.900644666754602863e+00
1.630890675549332514e+02,1.998878085629373746e+00,-1.919211298523997078e+00
1.646011502308549836e+02,1.998856040072731766e+00,-1.937977546352533054e+00
1.661272522034292933e+02,1.998833538970988810e+00,-1.956946078735601002e+00
1.676675034527699211e+02,1.998810572045493839e+00,-1.976119614159726146e+00
1.692220351641037155e+02,1.998787128752414155e+00,-1.995500922390193610e+00
1.707909797389426956e+02,1.998763198274642994e+00,-2.015092825799656762e+00
1.723744708063619839e+02,1.998738769513412006e+00,-2.034898200739279961e+00
1.739726432343800866e+02,1.998713831079597325e+00,-2.054919978953964499e+00
1.755856331414468912e+02,1.998688371284710552e+00,-2.075161149043320830e+00
1.772135779080358589e+02,1.998662378131554229e+00,-2.095624757970055541e+00
1.788566161883461803e+02,1.998635839304533146e+00,-2.116313912617622250e+00
1.805148879221108302e+02,1.998608742159604823e+00,-2.137231781398919228e+00
1.821885343465167182e+02,1.998581073713852962e+00,-2.158381595918033469e+00
1.838776980082326986e+02,1.998552820634668103e+00,-2.179766652687012307e+00
1.855825227755518938e+02,1.998523969228518604e+00,-2.201390314899806189e+00
1.873031538506436675e+02,1.998494505429293966e+00,-2.223256014265538649e+00
1.890397377819221560e+02,1.998464414786199184e+00,-2.245367252903458510e+00
1.907924224765264967e+02,1.998433682451184579e+00,-2.267727605301909755e+00
1.925613572129198587e+02,1.998402293165889354e+00,-2.290340720343895242e+00
1.943466926536020196e+02,1.998370231248069562e+00,-2.313210323401765578e+00
1.961485808579431307e+02,1.998337480577502046e+00,-2.336340218503866417e+00
1.979671752951332735e+02,1.998304024581325722e+00,-2.359734290575893567e+00
1.998026308572550818e+02,1.998269846218802659e+00,-2.383396507760046301e+00
2.016551038724746547e+02,1.998234927965469199e+00,-2.407330923815009793e+00
2.035247521183577817e+02,1.998199251796655362e+00,-2.431541680600107114e+00
2.054117348353064187e+02,1.998162799170329018e+00,-2.456033010646963444e+00
2.073162127401231203e+02,1.998125551009252598e+00,-2.480809239822342249e+00
2.092383480396976836e+02,1.998087487682399299e+00,-2.505874790085786952e+00
2.111783044448244482e+02,1.998048588985614549e+00,-2.531234182346097761e+00
2.131362471841437696e+02,1.998008834121466792e+00,-2.556892039420628926e+00
2.151123430182167340e+02,1.997968201678266498e+00,-2.582853089101813548e+00
2.171067602537264918e+02,1.997926669608200978e+00,-2.609122167335292009e+00
2.191196687578149636e+02,1.997884215204546843e+00,-2.635704221514488577e+00
2.211512399725488649e+02,1.997840815077919441e+00,-2.662604313896447028e+00
2.232016469295234629e+02,1.997796445131501120e+00,-2.689827625144216583e+00
2.252710642645980386e+02,1.997751080535208779e+00,-2.717379458001138559e+00
2.273596682327717531e+02,1.997704695698744981e+00,-2.745265241102795795e+00
2.294676367231936069e+02,1.997657264243471564e+00,-2.773490532932547215e+00
2.315951492743154461e+02,1.997608758973056453e+00,-2.802061025927000237e+00
2.337423870891815056e+02,1.997559151842822400e+00,-2.830982550737917602e+00
2.359095330508636152e+02,1.997508413927734150e+00,-2.860261080657592547e+00
2.380967717380358408e+02,1.997456515388964515e+00,-2.889902736214863932e+00
2.403042894406969481e+02,1.997403425438945446e+00,-2.919913789949507787e+00
2.425322741760352869e+02,1.997349112304848795e+00,-2.950300671372957595e+00
2.447809157044440269e+02,1.997293543190394871e+00,-2.981069972123898015e+00
2.470504055456825370e+02,1.997236684235920157e+00,-3.012228451327533474e+00
2.493409369951880308e+02,1.997178500476590512e+00,-3.043783041167951620e+00
2.516527051405391546e+02,1.997118955798684148e+00,-3.075740852683406690e+00
2.539859068780723987e+02,1.997058012893823786e+00,-3.108109181794906473e+00
2.563407409296514743e+02,1.996995633211053445e+00,-3.140895515579003927e+00
2.587174078595924129e+02,1.996931776906650580e+00,-3.174107538796312689e+00
2.611161100917459521e+02,1.996866402791532158e+00,-3.207753140687898963e+00
2.635370519267393092e+02,1.996799468276144518e+00,-3.241840422052324922e+00
2.659804395593758386e+02,1.996730929312677372e+00,-3.276377702616819931e+00
2.684464810961965213e+02,1.996660740334470496e+00,-3.311373528716835324e+00
2.709353865732051645e+02,1.996588854192439255e+00,-3.346836681299011129e+00
2.734473679737579914e+02,1.996515222088367070e+00,-3.382776184263422081e+00
2.759826392466180209e+02,1.996439793504873439e+00,-3.419201313161831290e+00
2.785414163241766232e+02,1.996362516131872988e+00,-3.456121604269689396e+00
2.811239171408464017e+02,1.996283335789326374e+00,-3.493546864050605105e+00
2.837303616516211378e+02,1.996202196346060109e+00,-3.531487179033042434e+00
2.863609718508116089e+02,1.996119039634431269e+00,-3.569952926120240289e+00
2.890159717909508572e+02,1.996033805360590607e+00,-3.608954783355440288e+00
2.916955876018795948e+02,1.995946431010083622e+00,-3.648503741165995518e+00
2.944000475100033896e+02,1.995856851748510241e+00,-3.688611114111066680e+00
2.971295818577333989e+02,1.995765000316944482e+00,-3.729288553159385344e+00
2.998844231231027493e+02,1.995670806921799212e+00,-3.770548058524879842e+00
3.026648059395691917e+02,1.995574199118795633e+00,-3.812401993089835184e+00
3.054709671159968138e+02,1.995475101690672659e+00,-3.854863096446929926e+00
3.083031456568277235e+02,1.995373436518251165e+00,-3.897944499593562373e+00
3.111615827824359712e+02,1.995269122444434107e+00,-3.941659740313737448e+00
3.140465219496752525e+02,1.995162075130700430e+00,-3.986022779285264939e+00
3.169582088726115217e+02,1.995052206905616465e+00,-4.031048016952034629e+00
3.198968915434537621e+02,1.994939426604853461e+00,-4.076750311204069277e+00
3.228628202536730214e+02,1.994823639402160786e+00,-4.123144995910344335e+00
3.258562476153226157e+02,1.994704746630711734e+00,-4.170247900352645587e+00
3.288774285825510333e+02,1.994582645594189962e+00,-4.218075369611542946e+00
3.319266204733189625e+02,1.994457229366938034e+00,-4.266644285959162453e+00
3.350040829913132825e+02,1.994328386582439050e+00,-4.315972091316792714e+00
3.381100782480685325e+02,1.994196001209349811e+00,-4.366076810839454758e+00
3.412448707852889243e+02,1.994059952314247486e+00,-4.416977077693476694e+00
3.444087275973823239e+02,1.993920113810169426e+00,-4.468692159097824579e+00
3.476019181541977332e+02,1.993776354189987554e+00,-4.521241983704464396e+00
3.508247144239792306e+02,1.993628536243549521e+00,-4.574647170398543850e+00
3.540773908965269925e+02,1.993476516757457739e+00,-4.628929058604347446e+00
3.573602246065788108e+02,1.993320146196256637e+00,-4.684109740189443372e+00
3.606734951574027832e+02,1.993159268363711822e+00,-4.740212093065459875e+00
3.640174847446141371e+02,1.992993720042741668e+00,-4.797259816591377124e+00
3.673924781802074335e+02,1.992823330612460975e+00,-4.855277468892360559e+00
3.707987629168172248e+02,1.992647921640661179e+00,-4.914290506215744259e+00
3.742366290721980704e+02,1.992467306449912323e+00,-4.974325324454200725e+00
3.777063694539364747e+02,1.992281289655332799e+00,-5.035409302976126433e+00
3.812082795843887766e+02,1.992089666671886139e+00,-5.097570850913232476e+00
3.847426577258505631e+02,1.991892223188901578e+00,-5.160839456066875996e+00
3.883098049059605046e+02,1.991688734609313283e+00,-5.225245736606705549e+00
3.919100249433402041e+02,1.991478965450882876e+00,-5.290821495748430969e+00
3.955436244734701745e+02,1.991262668706456296e+00,-5.357599779611913249e+00
3.992109129748053533e+02,1.991039585160014003e+00,-5.425614938476335247e+00
4.029122027951347604e+02,1.990809442655013362e+00,-5.494902691666341710e+00
4.066478091781854118e+02,1.990571955311190466e+00,-5.565500196321334414e+00
4.104180502904709442e+02,1.990326822685642760e+00,-5.637446120320329435e+00
4.142232472483897823e+02,1.990073728873635206e+00,-5.710780719656791682e+00
4.180637241455758044e+02,1.989812341544149987e+00,-5.785545920581779633e+00
4.219398080805024165e+02,1.989542310904719447e+00,-5.861785406859886471e+00
4.258518291843414545e+02,1.989263268589592792e+00,-5.939544712511065860e+00
4.298001206490798722e+02,1.988974826464691814e+00,-6.018871320442682027e+00
4.337850187558988750e+02,1.988676575342195552e+00,-6.099814767410550509e+00
4.378068629038166364e+02,1.988368083596887548e+00,-6.182426755784981687e+00
4.418659956385941427e+02,1.988048895675631478e+00,-6.266761272639174152e+00
4.459627626819095667e+02,1.987718530490469204e+00,-6.352874716722462622e+00
4.500975129608046359e+02,1.987376479684894726e+00,-6.440826033930550309e+00
4.542705986374043050e+02,1.987022205761779015e+00,-6.530676861939456401e+00
4.584823751389096174e+02,1.986655140060241687e+00,-6.622491684729873818e+00
4.627332011878693265e+02,1.986274680567451600e+00,-6.716337997795060133e+00
4.670234388327335182e+02,1.985880189549841690e+00,-6.812286484898277372e+00
4.713534534786907102e+02,1.985470990986608175e+00,-6.910411207326434990e+00
4.757236139187889421e+02,1.985046367786480470e+00,-7.010789806675664870e+00
4.801342923653450043e+02,1.984605558766719735e+00,-7.113503722303196497e+00
4.845858644816495939e+02,1.984147755370954114e+00,-7.218638424689169497e+00
4.890787094139589612e+02,1.983672098099875880e+00,-7.326283666072729517e+00
4.936132098237916921e+02,1.983177672625892063e+00,-7.436533749861625964e+00
4.981897519205160165e+02,1.982663505559516093e+00,-7.549487820463209431e+00
5.028087254942479944e+02,1.982128559831585424e+00,-7.665250175351504325e+00
5.074705239490465942e+02,1.981571729651179226e+00,-7.783930601369229763e+00
5.121755443364240818e+02,1.980991834994374257e+00,-7.905644737470682415e+00
5.169241873891598971e+02,1.980387615573606874e+00,-8.030514466340926916e+00
5.217168575554348990e+02,1.979757724231298699e+00,-8.158668337584789043e+00
5.265539630332755223e+02,1.979100719694516286e+00,-8.290242025466589837e+00
5.314359158053241572e+02,1.978415058619542810e+00,-8.425378824504988984e+00
5.363631316739240447e+02,1.977699086846289811e+00,-8.564230186588833504e+00
5.413360302965380697e+02,1.976951029772252344e+00,-8.706956303687684695e+00
5.463550352214875829e+02,1.976168981744033548e+00,-8.853726740687667629e+00
5.514205739240302364e+02,1.975350894351089126e+00,-9.004721123399976435e+00
5.565330778427645555e+02,1.974494563491016708e+00,-9.160129887370537460e+00
5.616929824163809144e+02,1.973597615058120036e+00,-9.320155093777669819e+00
5.669007271207433405e+02,1.972657489086712346e+00,-9.485011319447337996e+00
5.721567555063252257e+02,1.971671422157300624e+00,-9.654926628859763937e+00
5.774615152359820058e+02,1.970636427846838901e+00,-9.830143636976114152e+00
5.828154581230845679e+02,1.969549274973063646e+00,-1.001092067280233699e+01
5.882190401699955373e+02,1.968406463346816571e+00,-1.019753305484279160e+01
5.936727216069126598e+02,1.967204196704293695e+00,-1.039027449100786882e+01
5.991769669310618838e+02,1.965938352442387016e+00,-1.058945861714849634e+01
6.047322449462642453e+02,1.964604447723347747e+00,-1.079542069023264794e+01
6.103390288028621171e+02,1.963197601448595009e+00,-1.100851945428637180e+01
6.159977960380168724e+02,1.961712491523634583e+00,-1.122913919964148022e+01
6.217090286163827386e+02,1.960143306744830394e+00,-1.145769203881100040e+01
6.274732129711574089e+02,1.958483692531432618e+00,-1.169462042551175074e+01
6.332908400455114588e+02,1.956726689599878277e+00,-1.194039994704013097e+01
6.391624053344005461e+02,1.954864664528073837e+00,-1.219554242446345071e+01
6.450884089267692616e+02,1.952889230980720425e+00,-1.246059936001121926e+01
6.510693555481454950e+02,1.950791160157166582e+00,-1.273616577674988015e+01
6.571057546036270196e+02,1.948560278774173149e+00,-1.302288450223538341e+01
6.631981202212675726e+02,1.946185352599069551e+00,-1.332145095551666714e+01
6.693469712958660693e+02,1.943653953194260486e+00,-1.363261850579357848e+01
6.755528315331639533e+02,1.940952305109591380e+00,-1.395720448143310044e+01
6.818162294944479527e+02,1.938065110249843848e+00,-1.429609692017332989e+01
6.881376986415669990e+02,1.934975345532287561e+00,-1.465026216549648019e+01
6.945177773823696725e+02,1.931664029211209721e+00,-1.502075343068037405e+01
7.009570091165618351e+02,1.928109950355103130e+00,-1.540872047135209932e+01
7.074559422819878591e+02,1.924289354883643721e+00,-1.581542052994277725e+01
7.140151304013403433e+02,1.920175580263925097e+00,-1.624223074182236104e+01
7.206351321293052479e+02,1.915738629377362612e+00,-1.669066222369710317e+01
7.273165113001454074e+02,1.910944672137167455e+00,-1.716237610076882092e+01
7.340598369757211685e+02,1.905755461084588376e+00,-1.765920177093572008e+01
7.408656834939567943e+02,1.900127644326524701e+00,-1.818315775274712820e+01
7.477346305177587737e+02,1.894011955684993476e+00,-1.873647551967835057e+01
7.546672630843886509e+02,1.887352257675408929e+00,-1.932162678723476645e+01
7.616641716552892376e+02,1.880084407757559806e+00,-1.994135479183552917e+01
7.687259521663728492e+02,1.872134912028947440e+00,-2.059871018126905184e+01
7.758532060787836144e+02,1.863419322954507962e+00,-2.129709222474270902e+01
7.830465404301182843e+02,1.853840328642455848e+00,-2.204029614360365485e+01
7.903065678861347578e+02,1.843285470394302461e+00,-2.283256745658334097e+01
7.976339067929272915e+02,1.831624412657148149e+00,-2.367866431668987559e+01
8.050291812295980662e+02,1.818705675122694876e+00,-2.458392887497737078e+01
8.124930210614047610e+02,1.804352720895880502e+00,-2.555436871358003970e+01
8.200260619934131228e+02,1.788359278314537670e+00,-2.659674930537435245e+01
8.276289456246344116e+02,1.770483759067348339e+00,-2.771869821559751657e+01
8.353023195026778467e+02,1.750442625375788319e+00,-2.892882126164556666e+01
8.430468371788966806e+02,1.727902560671866539e+00,-3.023682993900554195e+01
8.508631582640581428e+02,1.702471322518150254e+00,-3.165367787689261903e+01
8.587519484845170155e+02,1.673687221826203331e+00,-3.319170157504515828e+01
8.667138797389233105e+02,1.641007308095401740e+00,-3.486475672246534430e+01
8.747496301554415368e+02,1.603794591767126354e+00,-3.668833536770138437e+01
8.828598841495149827e+02,1.561305068825170173e+00,-3.867964027709417252e+01
8.910453324821512524e+02,1.512676022135487797e+00,-4.085758004215183092e+01
8.993066723187622529e+02,1.456918174003380084e+00,-4.324263104268976576e+01
9.076446072885356671e+02,1.392915870414997759e+00,-4.585649004657741301e+01
9.160598475443709958e+02,1.319441639926094867e+00,-4.872141558888514368e+01
9.245531098233570901e+02,1.235194032392916696e+00,-5.185913257232908080e+01
9.331251175078249389e+02,1.138869985150173347e+00,-5.528916453968469824e+01
9.417766006869518378e+02,1.029283646760870807e+00,-5.902648303172782818e+01
9.505082962189511591e+02,9.055400605369547939e-01,-6.307845440446080687e+01
9.593209477938240752e+02,7.672609841421929033e-01,-6.744125418228283309e+01
9.682153059967075706e+02,6.148388679572981408e-01,-7.209621777903483064e+01
9.771921283717996403e+02,4.496657041449524383e-01,-7.700695053830675363e+01
9.862521794868783900e+02,2.742572341133523994e-01,-8.211827443111863545e+01
9.953962309984233343e+02,9.219020986144532692e-02,-8.735800886845666469e+01
1.004625061717340259e+03,9.219020986142370533e-02,8.735800886845730417e+01
1.013939457675291692e+03,2.742572341133509006e-01,8.211827443111869229e+01
1.023340212191642308e+03,4.496657041449532155e-01,7.700695053830675363e+01
1.032828125941028475e+03,6.148388679572792670e-01,7.209621777903541329e+01
1.042404007021555799e+03,7.672609841421761390e-01,6.744125418228334468e+01
1.052068671023622755e+03,9.055400605369531286e-01,6.307845440446086371e+01
1.061822941099384707e+03,1.029283646760870585e+00,5.902648303172782107e+01
1.071667648032863326e+03,1.138869985150173125e+00,5.528916453968471245e+01
1.081603630310709377e+03,1.235194032392906927e+00,5.185913257232942186e+01
1.091631734193614648e+03,1.319441639926094201e+00,4.872141558888516499e+01
1.101752813788387357e+03,1.392915870414997537e+00,4.585649004657743433e+01
1.111967731120699000e+03,1.456918174003380084e+00,4.324263104268976576e+01
1.122277356208507172e+03,1.512676022135482024e+00,4.085758004215208672e+01
1.132682567136153693e+03,1.561305068825169284e+00,3.867964027709420094e+01
1.143184250129150314e+03,1.603794591767126354e+00,3.668833536770137727e+01
1.153783299629660860e+03,1.641007308095401740e+00,3.486475672246535140e+01
1.164480618372685512e+03,1.673687221826199778e+00,3.319170157504533591e+01
1.175277117462945171e+03,1.702471322518150254e+00,3.165367787689262968e+01
1.186173716452479084e+03,1.727902560671866095e+00,3.023682993900554550e+01
1.197171343418966899e+03,1.750442625375788541e+00,2.892882126164557022e+01
1.208270935044776024e+03,1.770483759067346785e+00,2.771869821559763380e+01
1.219473436696738190e+03,1.788359278314537892e+00,2.659674930537435245e+01
1.230779802506665874e+03,1.804352720895880724e+00,2.555436871358002904e+01
1.242190995452617472e+03,1.818705675122694654e+00,2.458392887497736723e+01
1.253707987440919624e+03,1.831624412657146816e+00,2.367866431668997862e+01
1.265331759388942828e+03,1.843285470394302461e+00,2.283256745658335163e+01
1.277063301308644668e+03,1.853840328642455626e+00,2.204029614360365841e+01
1.288903612390892931e+03,1.863419322954508406e+00,2.129709222474269836e+01
1.300853701090570667e+03,1.872134912028946552e+00,2.059871018126911579e+01
1.312914585212465227e+03,1.880084407757560028e+00,1.994135479183552562e+01
1.325087291997953798e+03,1.887352257675409151e+00,1.932162678723477001e+01
1.337372858212496340e+03,1.894011955684993032e+00,1.873647551967835767e+01
1.349772330233941830e+03,1.900127644326524923e+00,1.818315775274712820e+01
1.362286764141646927e+03,1.905755461084588154e+00,1.765920177093571652e+01
1.374917225806419083e+03,1.910944672137167011e+00,1.716237610076887066e+01
1.387664790981307078e+03,1.915738629377361946e+00,1.669066222369715646e+01
1.400530545393219654e+03,1.920175580263925541e+00,1.624223074182236104e+01
1.413515584835395657e+03,1.924289354883643499e+00,1.581542052994277903e+01
1.426621015260736840e+03,1.928109950355102686e+00,1.540872047135214018e+01
1.439847952876006502e+03,1.931664029211209277e+00,1.502075343068040780e+01
1.453197524236895333e+03,1.934975345532288227e+00,1.465026216549648019e+01
1.466670866343968555e+03,1.938065110249843848e+00,1.429609692017332279e+01
1.480269126739508692e+03,1.940952305109590714e+00,1.395720448143313419e+01
1.493993463605256238e+03,1.943653953194260264e+00,1.363261850579361756e+01
1.507845045861050949e+03,1.946185352599069551e+00,1.332145095551667247e+01
1.521825053264386952e+03,1.948560278774173371e+00,1.302288450223538874e+01
1.535934676510896907e+03,1.950791160157166360e+00,1.273616577674991213e+01
1.550175117335768846e+03,1.952889230980720203e+00,1.246059936001125301e+01
1.564547588616095709e+03,1.954864664528074281e+00,1.219554242446344894e+01
1.579053314474175750e+03,1.956726689599878277e+00,1.194039994704013097e+01
1.593693530381774508e+03,1.958483692531432396e+00,1.169462042551178094e+01
1.608469483265355166e+03,1.960143306744829950e+00,1.145769203881101994e+01
1.623382431612278197e+03,1.961712491523634805e+00,1.122913919964147667e+01
1.638433645577984635e+03,1.963197601448595009e+00,1.100851945428637180e+01
1.653624407094180469e+03,1.964604447723347969e+00,1.079542069023267103e+01
1.668956009978023076e+03,1.965938352442386572e+00,1.058945861714852121e+01
1.684429760042315138e+03,1.967204196704293695e+00,1.039027449100786882e+01
1.700046975206718116e+03,1.968406463346816349e+00,1.019753305484279160e+01
1.715808985610004811e+03,1.969549274973063868e+00,1.001092067280233699e+01
1.731717133723352845e+03,1.970636427846838901e+00,9.830143636976133692e+00
1.747772774464680879e+03,1.971671422157300624e+00,9.654926628859760385e+00
1.763977275314045301e+03,1.972657489086712124e+00,9.485011319447341549e+00
1.780332016430113754e+03,1.973597615058120036e+00,9.320155093777669819e+00
1.796838390767719375e+03,1.974494563491016708e+00,9.160129887370558777e+00
1.813497804196495281e+03,1.975350894351089126e+00,9.004721123399974658e+00
1.830311675620612959e+03,1.976168981744033770e+00,8.853726740687667629e+00
1.847281437099634104e+03,1.976951029772252566e+00,8.706956303687690024e+00
1.864408533970485223e+03,1.977699086846289811e+00,8.564230186588845939e+00
1.881694424970555474e+03,1.978415058619543032e+00,8.425378824504987207e+00
1.899140582361935458e+03,1.979100719694516286e+00,8.290242025466591613e+00
1.916748492056814939e+03,1.979757724231298699e+00,8.158668337584790820e+00
1.934519653744044263e+03,1.980387615573606874e+00,8.030514466340937574e+00
1.952455581016860833e+03,1.980991834994374479e+00,7.905644737470683303e+00
1.970557801501800441e+03,1.981571729651179004e+00,7.783930601369227098e+00
1.988827856988809799e+03,1.982128559831585646e+00,7.665250175351503437e+00
2.007267303562568259e+03,1.982663505559516315e+00,7.549487820463221865e+00
2.025877711735017101e+03,1.983177672625892063e+00,7.436533749861625076e+00
2.044660666579117787e+03,1.983672098099876102e+00,7.326283666072729517e+00
2.063617767863858717e+03,1.984147755370953892e+00,7.218638424689169497e+00
2.082750630190514130e+03,1.984605558766719513e+00,7.113503722303209820e+00
2.102060883130158345e+03,1.985046367786480248e+00,7.010789806675666647e+00
2.121550171362452602e+03,1.985470990986608175e+00,6.910411207326434990e+00
2.141220154815729529e+03,1.985880189549841912e+00,6.812286484898276484e+00
2.161072508808376369e+03,1.986274680567451600e+00,6.716337997795060133e+00
2.181108924191520146e+03,1.986655140060241909e+00,6.622491684729872041e+00
2.201331107493030231e+03,1.987022205761779015e+00,6.530676861939464395e+00
2.221740781062882434e+03,1.987376479684894726e+00,6.440826033930561856e+00
2.242339683219845028e+03,1.987718530490469426e+00,6.352874716722462622e+00
2.263129568399529489e+03,1.988048895675631478e+00,6.266761272639175928e+00
2.284112207303823197e+03,1.988368083596887770e+00,6.182426755784990569e+00
2.305289387051705944e+03,1.988676575342195552e+00,6.099814767410561167e+00
2.326662911331457963e+03,1.988974826464691592e+00,6.018871320442682915e+00
2.348234600554276312e+03,1.989263268589592792e+00,5.939544712511064084e+00
2.370006292009327808e+03,1.989542310904719669e+00,5.861785406859896241e+00
2.391979840020237134e+03,1.989812341544150209e+00,5.785545920581787627e+00
2.414157116103017870e+03,1.990073728873635428e+00,5.710780719656792570e+00
2.436540009125465986e+03,1.990326822685642316e+00,5.637446120320330323e+00
2.459130425468043995e+03,1.990571955311190466e+00,5.565500196321341519e+00
2.481930289186252594e+03,1.990809442655013362e+00,5.494902691666349703e+00
2.504941542174502501e+03,1.991039585160014225e+00,5.425614938476335247e+00
2.528166144331500618e+03,1.991262668706456296e+00,5.357599779611912361e+00
2.551606073727183684e+03,1.991478965450882654e+00,5.290821495748438963e+00
2.575263326771198535e+03,1.991688734609313061e+00,5.225245736606712654e+00
2.599139918382933047e+03,1.991892223188901800e+00,5.160839456066877773e+00
2.623237882163123686e+03,1.992089666671885917e+00,5.097570850913232476e+00
2.647559270567066505e+03,1.992281289655332577e+00,5.035409302976133539e+00
2.672106155079432483e+03,1.992467306449912323e+00,4.974325324454208719e+00
2.696880626390692669e+03,1.992647921640660513e+00,4.914290506215744259e+00
2.721884794575179512e+03,1.992823330612461197e+00,4.855277468892360559e+00
2.747120789270811656e+03,1.992993720042741890e+00,4.797259816591377124e+00
2.772590759860481285e+03,1.993159268363711822e+00,4.740212093065466092e+00
2.798296875655115855e+03,1.993320146196256637e+00,4.684109740189443372e+00
2.824241326078435577e+03,1.993476516757457517e+00,4.628929058604347446e+00
2.850426320853434845e+03,1.993628536243549743e+00,4.574647170398542961e+00
2.876854090190591251e+03,1.993776354189987554e+00,4.521241983704470613e+00
2.903526884977814007e+03,1.993920113810169203e+00,4.468692159097824579e+00
2.930446976972144512e+03,1.994059952314247042e+00,4.416977077693477582e+00
2.957616658993253623e+03,1.994196001209350033e+00,4.366076810839454758e+00
2.985038245118729265e+03,1.994328386582438828e+00,4.315972091316798043e+00
3.012714070881164389e+03,1.994457229366938034e+00,4.266644285959163341e+00
3.040646493467068467e+03,1.994582645594189962e+00,4.218075369611542946e+00
3.068837891917642082e+03,1.994704746630711734e+00,4.170247900352647363e+00
3.097290667331406894e+03,1.994823639402161009e+00,4.123144995910349664e+00
3.126007243068703701e+03,1.994939426604853683e+00,4.076750311204069277e+00
3.154990064958088624e+03,1.995052206905616687e+00,4.031048016952032853e+00
3.184241601504652863e+03,1.995162075130699986e+00,3.986022779285264939e+00
3.213764344100275594e+03,1.995269122444433885e+00,3.941659740313742777e+00
3.243560807235811353e+03,1.995373436518250942e+00,3.897944499593560597e+00
3.273633528715247849e+03,1.995475101690673103e+00,3.854863096446928594e+00
3.303985069871858286e+03,1.995574199118795633e+00,3.812401993089833852e+00
3.334618015786362776e+03,1.995670806921798990e+00,3.770548058524884727e+00
