# w,mag,phase
3.396738582272209328e+02,9.001910795361766082e-01,-6.653653193536800359e+01
3.460016392185108884e+02,8.869450169985464427e-01,-6.702177599459152191e+01
3.524473003801584241e+02,8.737974638296143182e-01,-6.750346466501179066e+01
3.590130377007068319e+02,8.607518344827564949e-01,-6.798158273564864373e+01
3.657010880777489774e+02,8.478113580508110925e-01,-6.845611974386989118e+01
3.725137300800209346e+02,8.349790793956585189e-01,-6.892706987291462895e+01
3.794532847236938551e+02,8.222578607170968334e-01,-6.939443184463497971e+01
3.865221162631261791e+02,8.096503835306866348e-01,-6.985820880807541755e+01
3.937226329963479543e+02,7.971591510240626510e-01,-7.031840822448914707e+01
4.010572880855496010e+02,7.847864907612769336e-01,-7.077504174936875359e+01
4.085285803928561563e+02,7.725345577049819168e-01,-7.122812511204433861e+01
4.161390553316707042e+02,7.604053375267012527e-01,-7.167767799337596557e+01
4.238913057338778572e+02,7.484006501760375185e-01,-7.212372390204122041e+01
4.317879727332021389e+02,7.365221536803959745e-01,-7.256629004988987219e+01
4.398317466650223651e+02,7.247713481476786290e-01,-7.300540722680969452e+01
4.480253679829489784e+02,7.131495799453667628e-01,-7.344110967551810631e+01
4.563716281924758391e+02,7.016580460304748801e-01,-7.387343496666522924e+01
4.648733708020256472e+02,6.902977984059842642e-01,-7.430242387460488374e+01
4.735334922917116387e+02,6.790697486805630234e-01,-7.472812025416109805e+01
4.823549431001467269e+02,6.679746727096044223e-01,-7.515057091868925454e+01
4.913407286296362031e+02,6.570132152968767292e-01,-7.556982551970301643e+01
5.004939102700953413e+02,6.461858949373635586e-01,-7.598593642831096417e+01
5.098176064420424609e+02,6.354931085831448945e-01,-7.639895861868068039e+01
5.193149936590211837e+02,6.249351364154586141e-01,-7.680894955372215804e+01
5.289893076098151141e+02,6.145121466073464322e-01,-7.721596907315802127e+01
5.388438442608223795e+02,6.042242000625278608e-01,-7.762007928412475621e+01
5.488819609789671858e+02,5.940712551173686906e-01,-7.802134445442651156e+01
5.591070776755293537e+02,5.840531721939911103e-01,-7.841983090854154170e+01
5.695226779712819507e+02,5.741697183937189974e-01,-7.881560692646185373e+01
5.801323103833378809e+02,5.644205720211435962e-01,-7.920874264542706555e+01
5.909395895340965126e+02,5.548053270301770423e-01,-7.959930996459530661e+01
6.019481973827274714e+02,5.453234973844184319e-01,-7.998738245267864500e+01
6.131618844795768837e+02,5.359745213251801976e-01,-8.037303525855271857e+01
6.245844712439618434e+02,5.267577655413554494e-01,-8.075634502483808319e+01
6.362198492657482802e+02,5.176725292362278630e-01,-8.113738980443503124e+01
6.480719826311971019e+02,5.087180480870588939e-01,-8.151624897998330255e+01
6.601449092734883379e+02,4.998934980941022732e-01,-8.189300318620412611e+01
6.724427423484249857e+02,4.911979993163232416e-01,-8.226773423507478356e+01
6.849696716357440209e+02,4.826306194918111858e-01,-8.264052504377200137e+01
6.977299649665537800e+02,4.741903775414079147e-01,-8.301145956531617287e+01
7.107279696773412070e+02,4.658762469546821050e-01,-8.338062272183606183e+01
7.239681140910877275e+02,4.576871590578225346e-01,-8.374810034037029993e+01
7.374549090259546347e+02,4.496220061635387011e-01,-8.411397909111173021e+01
7.511929493320968731e+02,4.416796446034137458e-01,-8.447834642799818994e+01
7.651869154570817955e+02,4.338588976435884259e-01,-8.484129053154460109e+01
7.794415750404950813e+02,4.261585582849296006e-01,-8.520290025380984389e+01
7.939617845382275618e+02,4.185773919491974082e-01,-8.556326506538437116e+01
8.087524908770457159e+02,4.111141390529313711e-01,-8.592247500428371154e+01
8.238187331399601590e+02,4.037675174710647075e-01,-8.628062062662728238e+01
8.391656442830161495e+02,3.965362248924264033e-01,-8.663779295898079624e+01
8.547984528840405574e+02,3.894189410695169107e-01,-8.699408345223636729e+01
8.707224849239921696e+02,3.824143299650416550e-01,-8.734958393690418177e+01
8.869431656014704686e+02,3.755210417978621096e-01,-8.770438657968493601e+01
9.034660211810524970e+02,3.687377149910782692e-01,-8.805858384119392213e+01
9.202966808760410231e+02,3.620629780250818053e-01,-8.841226843470269614e+01
9.374408787662990790e+02,3.554954511984502741e-01,-8.876553328576615343e+01
9.549044557518077454e+02,3.490337482996180851e-01,-8.911847149259952516e+01
9.726933615426169126e+02,3.426764781922834735e-01,-8.947117628707066217e+01
9.908136566858665901e+02,3.364222463175284283e-01,-8.982374099617099716e+01
1.009271514630570778e+03,3.302696561156339694e-01,-9.017625900382898863e+01
1.028073223830864663e+03,3.242173103705637272e-01,-9.052882371292932362e+01
1.047225189888434443e+03,3.182638124800717949e-01,-9.088152850740046063e+01
1.066733937734857136e+03,3.124077676543650095e-01,-9.123446671423386078e+01
1.086606113854596742e+03,3.066477840462117355e-01,-9.158773156529728965e+01
1.106848488549411968e+03,3.009824738153493717e-01,-9.194141615880606366e+01
1.127467958244946203e+03,2.954104541299951703e-01,-9.229561342031504978e+01
1.148471547840289077e+03,2.899303481082053935e-01,-9.265041606309584665e+01
1.169866413101306989e+03,2.845407857017761000e-01,-9.300591654776361850e+01
1.191659843098558667e+03,2.792404045253092382e-01,-9.336220704101923218e+01
1.213859262690627702e+03,2.740278506330069974e-01,-9.371937937337271762e+01
1.236472235053714940e+03,2.689017792456830369e-01,-9.407752499571630267e+01
1.259506464258357710e+03,2.638608554304103793e-01,-9.443673493461562884e+01
1.282969797894147632e+03,2.589037547351505930e-01,-9.479709974619014190e+01
1.306870229743346272e+03,2.540291637806338931e-01,-9.515870946845538469e+01
1.331215902504307678e+03,2.492357808116832663e-01,-9.552165357200181006e+01
1.356015110565633449e+03,2.445223162100971237e-01,-9.588602090888825558e+01
1.381276302832009378e+03,2.398874929711281578e-01,-9.625189965962972849e+01
1.407008085602685014e+03,2.353300471455151421e-01,-9.661937727816392396e+01
1.433219225503573853e+03,2.308487282489488923e-01,-9.698854043468382713e+01
1.459918652473978682e+03,2.264422996407698674e-01,-9.735947495622798442e+01
1.487115462808953680e+03,2.221095388736210319e-01,-9.773226576492524487e+01
1.514818922258345765e+03,2.178492380156956398e-01,-9.810699681379587389e+01
1.543038469183564530e+03,2.136602039471463543e-01,-9.848375102001672587e+01
1.571783717773162834e+03,2.095412586321391546e-01,-9.886261019556494034e+01
1.601064461318317854e+03,2.054912393679612093e-01,-9.924365497516193102e+01
1.630890675549332627e+03,2.015089990125127350e-01,-9.962696474144728143e+01
1.661272522034292933e+03,1.975934061914370599e-01,-1.000126175473213692e+02
1.692220351641037269e+03,1.937433454860668369e-01,-1.004006900354046792e+02
1.723744708063619782e+03,1.899577176032880010e-01,-1.007912573545729344e+02
1.755856331414468741e+03,1.862354395283487840e-01,-1.011843930735381321e+02
1.788566161883461746e+03,1.825754446615669713e-01,-1.015801690914584867e+02
1.821885343465165306e+03,1.789766829398132530e-01,-1.019786555455734742e+02
1.855825227755517062e+03,1.754381209435765254e-01,-1.023799207158752296e+02
1.890397377819219628e+03,1.719587419903458314e-01,-1.027840309268419787e+02
1.925613572129196655e+03,1.685375462149676651e-01,-1.031910504462778277e+02
1.961485808579429431e+03,1.651735506375713314e-01,-1.036010413813193054e+02
1.998026308572548714e+03,1.618657892195812520e-01,-1.040140635716890216e+02
2.035247521183575600e+03,1.586133129082681059e-01,-1.044301744802969552e+02
2.073162127401229100e+03,1.554151896702207492e-01,-1.048494290813107312e+02
2.111783044448241981e+03,1.522705045140555769e-01,-1.052718797458388735e+02
2.151123430182165066e+03,1.491783595026121012e-01,-1.056975761253951021e+02
2.191196687578147248e+03,1.461378737548218176e-01,-1.061265650333347708e+02
2.232016469295232127e+03,1.431481834373716233e-01,-1.065588903244818795e+02
2.273596682327715371e+03,1.402084417462252375e-01,-1.069945927731902913e+02
2.315951492743151903e+03,1.373178188780053155e-01,-1.074337099501101136e+02
2.359095330508633651e+03,1.344755019911827720e-01,-1.078762760979587512e+02
2.403042894406967207e+03,1.316806951569679529e-01,-1.083223220066240060e+02
2.447809157044440326e+03,1.289326192997445053e-01,-1.087718748879556472e+02
2.493409369951878034e+03,1.262305121268424146e-01,-1.092249582506312322e+02
2.539859068780724101e+03,1.235736280474009768e-01,-1.096815917755108529e+02
2.587174078595921401e+03,1.209612380800336034e-01,-1.101417911919245540e+02
2.635370519267393320e+03,1.183926297489718005e-01,-1.106055681553650061e+02
2.684464810961962485e+03,1.158671069683341881e-01,-1.110729301270853568e+02
2.734473679737579914e+03,1.133839899141431545e-01,-1.115438802561300804e+02
2.785414163241765891e+03,1.109426148836913234e-01,-1.120184172643513278e+02
2.837303616516211605e+03,1.085423341418481347e-01,-1.124965353349882093e+02
2.890159717909508799e+03,1.061825157538908437e-01,-1.129782240054084781e+02
2.944000475100033782e+03,1.038625434044437440e-01,-1.134634680646319964e+02
2.998844231231027607e+03,1.015818162021195070e-01,-1.139522474562729286e+02
3.054709671159967911e+03,9.933974846947149495e-02,-1.144445371875518873e+02
3.111615827824359712e+03,9.713576951789050506e-02,-1.149403072450407706e+02
3.169582088726115217e+03,9.496932340711135290e-02,-1.154395225178100191e+02
3.228628202536730441e+03,9.283986868903630618e-02,-1.159421427286516604e+02
3.288774285825510105e+03,9.074687813563150907e-02,-1.164481223740508256e+02
3.350040829913132711e+03,8.868983845071057304e-02,-1.169574106735716157e+02
3.412448707852889584e+03,8.666824996548655458e-02,-1.174699515293141303e+02
3.476019181541977559e+03,8.468162631784799388e-02,-1.179856834960818048e+02
3.540773908965269584e+03,8.272949411539849696e-02,-1.185045397628780393e+02
3.606734951574027946e+03,8.081139258238916045e-02,-1.190264481463224229e+02
3.673924781802073994e+03,7.892687319077196229e-02,-1.195513310965452973e+02
3.742366290721980931e+03,7.707549927570581105e-02,-1.200791057160793542e+02
3.812082795843888107e+03,7.525684563595744225e-02,-1.206096837922217873e+02
3.883098049059604818e+03,7.347049811975371603e-02,-1.211429718432906952e+02
3.955436244734701631e+03,7.171605319676083168e-02,-1.216788711791413817e+02
4.029122027951347718e+03,6.999311751698698847e-02,-1.222172779762473454e+02
4.104180502904709101e+03,6.830130745752717447e-02,-1.227580833675814915e+02
4.180637241455758158e+03,6.664024865819163923e-02,-1.233011735474622412e+02
4.258518291843414772e+03,6.500957554718045373e-02,-1.238464298914505548e+02
4.337850187558989091e+03,6.340893085808432805e-02,-1.243937290913040528e+02
4.418659956385941769e+03,6.183796513960568980e-02,-1.249429433049084679e+02
4.500975129608046700e+03,6.029633625950169690e-02,-1.254939403210209576e+02
4.584823751389096287e+03,5.878370890434971019e-02,-1.260465837385686996e+02
4.670234388327330635e+03,5.729975407682773303e-02,-1.266007331601569064e+02
4.757236139187884874e+03,5.584414859228064437e-02,-1.271562443993485800e+02
4.845858644816490596e+03,5.441657457641320417e-02,-1.277129697011874043e+02
4.936132098237912032e+03,5.301671896600225475e-02,-1.282707579753476352e+02
5.028087254942474829e+03,5.164427301456352842e-02,-1.288294550412049659e+02
5.121755443364236271e+03,5.029893180493067578e-02,-1.293889038840416674e+02
5.217168575554343988e+03,4.898039377071351091e-02,-1.299489449215172669e+02
5.314359158053235660e+03,4.768836022859265777e-02,-1.305094162794628971e+02
5.413360302965375922e+03,4.642253492338200421e-02,-1.310701540759875741e+02
5.514205739240296680e+03,4.518262358774627341e-02,-1.316309927128239963e+02
5.616929824163803460e+03,4.396833351839960630e-02,-1.321917651727847556e+02
5.721567555063245891e+03,4.277937317053263910e-02,-1.327523033221555409e+02
5.828154581230839540e+03,4.161545177212074009e-02,-1.333124382168118416e+02
5.936727216069120004e+03,4.047627895965447142e-02,-1.338720004108179467e+02
6.047322449462642908e+03,3.936156443670896926e-02,-1.344308202662474230e+02
6.159977960380162585e+03,3.827101765662876270e-02,-1.349887282629537708e+02
6.274732129711574999e+03,3.720434753045447074e-02,-1.355455553070207202e+02
6.391624053343998639e+03,3.616126216105600144e-02,-1.361011330366312109e+02
6.510693555481454496e+03,3.514146860426712454e-02,-1.366552941241132544e+02
6.631981202212668904e+03,3.414467265763989484e-02,-1.372078725729499808e+02
6.755528315331639533e+03,3.317057867725582004e-02,-1.377587040085796843e+02
6.881376986415662941e+03,3.221888942284703572e-02,-1.383076259618572976e+02
7.009570091165617669e+03,3.128930593129640447e-02,-1.388544781441043199e+02
7.140151304013395929e+03,3.038152741840181165e-02,-1.393991027127360098e+02
7.273165113001454301e+03,2.949525120861133665e-02,-1.399413445265231530e+02
7.408656834939560213e+03,2.863017269226060535e-02,-1.404810513896208306e+02
7.546672630843886509e+03,2.778598530967746685e-02,-1.410180742835760554e+02
7.687259521663728265e+03,2.696238056136026490e-02,-1.415522675866097586e+02
7.830465404301183298e+03,2.615904804328813768e-02,-1.420834892795562041e+02
7.976339067929273369e+03,2.537567550628537852e-02,-1.426116011379315296e+02
8.124930210614047610e+03,2.461194893823807558e-02,-1.431364689096940310e+02
8.276289456246344344e+03,2.386755266785145838e-02,-1.436579624783507541e+02
8.430468371788967488e+03,2.314216948854032341e-02,-1.441759560111539713e+02
8.587519484845170155e+03,2.243548080096441702e-02,-1.446903280922222166e+02
8.747496301554416277e+03,2.174716677265467121e-02,-1.452009618405076026e+02
8.910453324821512069e+03,2.107690651312580168e-02,-1.457077450126148221e+02
9.076446072885357353e+03,2.042437826283495517e-02,-1.462105700905600543e+02
9.245531098233570447e+03,1.978925959432605367e-02,-1.467093343546337394e+02
9.417766006869518606e+03,1.917122762389189897e-02,-1.472039399416054835e+02
9.593209477938240525e+03,1.856995923209440319e-02,-1.476942938885750038e+02
9.771921283717996630e+03,1.798513129150245554e-02,-1.481803081628380880e+02
9.953962309984233798e+03,1.741642090003924989e-02,-1.486618996781905935e+02
1.013939457675291669e+04,1.686350561837387727e-02,-1.491389902981470925e+02
1.032828125941027429e+04,1.632606370984476460e-02,-1.496115068265940238e+02
