# w,mag,phase
1.091631734193614783e-01,2.383319203379182759e-08,1.799624724702281071e+02
1.127467958244946639e-01,2.542367444329259044e-08,1.799612405120935250e+02
1.164480618372686072e-01,2.712029595947309558e-08,1.799599681111167229e+02
1.202708334768512050e-01,2.893013965633172414e-08,1.799586539396383671e+02
1.242190995452617380e-01,3.086076128838423275e-08,1.799572966264150864e+02
1.282969797894148167e-01,3.292022083437174059e-08,1.799558947551885240e+02
1.325087291997953109e-01,3.511711614598710120e-08,1.799544468632075791e+02
1.368587424502518413e-01,3.746061884209414073e-08,1.799529514397023888e+02
1.413515584835395578e-01,3.996051259828687894e-08,1.799514069243076904e+02
1.459918652473978506e-01,4.262723399163677747e-08,1.799498117054351667e+02
1.507845045861051780e-01,4.547191607114214983e-08,1.799481641185913929e+02
1.557344772926134435e-01,4.850643483577205823e-08,1.799464624446417531e+02
1.608469483265356770e-01,5.174345881413644671e-08,1.799447049080163765e+02
1.661272522034293042e-01,5.519650195275998780e-08,1.799428896748574402e+02
1.715808985610004778e-01,5.887998003375086364e-08,1.799410148511061038e+02
1.772135779080359352e-01,6.280927085738775647e-08,1.799390784805261490e+02
1.830311675620611978e-01,6.700077844086510559e-08,1.799370785426628743e+02
1.890397377819221514e-01,7.147200150120305000e-08,1.799350129507351710e+02
1.952455581016860897e-01,7.624160650820991053e-08,1.799328795494581357e+02
2.016551038724747613e-01,8.132950561246554788e-08,1.799306761127944299e+02
2.082750630190515484e-01,8.675693977364002159e-08,1.799284003416318569e+02
2.151123430182167173e-01,9.254656743617440735e-08,1.799260498613844277e+02
2.221740781062884751e-01,9.872255912250219793e-08,1.799236222195149537e+02
2.294676367231936187e-01,1.053106983386956916e-07,1.799211148829764966e+02
2.370006292009329274e-01,1.123384892137674885e-07,1.799185252355692057e+02
2.447809157044441575e-01,1.198352713219658700e-07,1.799158505752111239e+02
2.528166144331500664e-01,1.278323421673889563e-07,1.799130881111190376e+02
2.611161100917459565e-01,1.363630878422180277e-07,1.799102349608967870e+02
2.696880626390694147e-01,1.454631224039978462e-07,1.799072881475282486e+02
2.785414163241767271e-01,1.551704365537740200e-07,1.799042445962714680e+02
2.876854090190594238e-01,1.655255562357296399e-07,1.799011011314509290e+02
2.971295818577334158e-01,1.765717118203634118e-07,1.798978544731445197e+02
3.068837891917642335e-01,1.883550185774374287e-07,1.798945012337617868e+02
3.169582088726116686e-01,2.009246691920313403e-07,1.798910379145099796e+02
3.273633528715245711e-01,2.143331391273122206e-07,1.798874609017440775e+02
3.381100782480685463e-01,2.286364056912457709e-07,1.798837664631971052e+02
3.492095984787271234e-01,2.438941817216607104e-07,1.798799507440866705e+02
3.606734951574029902e-01,2.601701648651011053e-07,1.798760097630937480e+02
3.725137300800211437e-01,2.775323034899612458e-07,1.798719394082098972e+02
3.847426577258503677e-01,2.960530803438368352e-07,1.798677354324475459e+02
3.973730381485608421e-01,3.158098151390589715e-07,1.798633934494103528e+02
4.104180502904709038e-01,3.368849873293721707e-07,1.798589089287175966e+02
4.238913057338780654e-01,3.593665804249791966e-07,1.798542771912788396e+02
4.378068629038168735e-01,3.833484492830355698e-07,1.798494934044135505e+02
4.521792417370701922e-01,4.089307119065638866e-07,1.798445525768105142e+02
4.670234388327335062e-01,4.362201673870022016e-07,1.798394495533221971e+02
4.823549431001467602e-01,4.653307417346958244e-07,1.798341790095881265e+02
4.981897519205162328e-01,4.963839634579843399e-07,1.798287354464819714e+02
5.145443878390927317e-01,5.295094708756536789e-07,1.798231131843769504e+02
5.314359158053241217e-01,5.648455532799122489e-07,1.798173063572226340e+02
5.488819609789671317e-01,6.025397282082484104e-07,1.798113089064280246e+02
5.669007271207436860e-01,6.427493572331720819e-07,1.798051145745438646e+02
5.855110155867241373e-01,6.856423028394868133e-07,1.797987168987378936e+02
6.047322449462648741e-01,7.313976291301344097e-07,1.797921092040565725e+02
6.245844712439617696e-01,7.802063492844290187e-07,1.797852845964653454e+02
6.450884089267692190e-01,8.322722228874927342e-07,1.797782359556616427e+02
6.662654524581153037e-01,8.878126064576615204e-07,1.797709559276516416e+02
6.881376986415667085e-01,9.470593607204530510e-07,1.797634369170844764e+02
7.107279696773418642e-01,1.010259818414320048e-06,1.797556710793350589e+02
7.340598369757211916e-01,1.077677816665723710e-06,1.797476503123276643e+02
7.581576457522114509e-01,1.149594798240296841e-06,1.797393662480918124e+02
7.830465404301186760e-01,1.226310986263905877e-06,1.797308102440416349e+02
8.087524908770457044e-01,1.308146637313693677e-06,1.797219733739700303e+02
8.353023195026778591e-01,1.395443378105722661e-06,1.797128464187478585e+02
8.627237292461450435e-01,1.488565631354254353e-06,1.797034198567187389e+02
8.910453324821517862e-01,1.587902136749154469e-06,1.796936838537801862e+02
9.202966808760414397e-01,1.693867573394213366e-06,1.796836282531396023e+02
9.505082962189511653e-01,1.806904290471777987e-06,1.796732425647360003e+02
9.817117022752193112e-01,1.927484153349759997e-06,1.796625159543157508e+02
1.013939457675291811e+00,2.056110512827882919e-06,1.796514372321510393e+02
1.047225189888435493e+00,2.193320305732564170e-06,1.796399948413903473e+02
1.081603630310710606e+00,2.339686295616659641e-06,1.796281768460281114e+02
1.117110650504824276e+00,2.495819462903326729e-06,1.796159709184817928e+02
1.153783299629660863e+00,2.662371554435026443e-06,1.796033643267635966e+02
1.191659843098558769e+00,2.840037803051832841e-06,1.795903439212337105e+02
1.230779802506665854e+00,3.029559828530312230e-06,1.795768961209217309e+02
1.271183996869028832e+00,3.231728731968239177e-06,1.795630068994020121e+02
1.312914585212465290e+00,3.447388396504630955e-06,1.795486617702092644e+02
1.356015110565633286e+00,3.677439008121769226e-06,1.795338457717793972e+02
1.400530545393219750e+00,3.922840811190289205e-06,1.795185434518997738e+02
1.446507338521647146e+00,4.184618114393179975e-06,1.795027388516545273e+02
1.493993463605257643e+00,4.463863563703848603e-06,1.794864154888476264e+02
1.543038469183564576e+00,4.761742700201736112e-06,1.794695563408879195e+02
1.593693530381774526e+00,5.079498821690228607e-06,1.794521438271183627e+02
1.646011502308551311e+00,5.418458168341465835e-06,1.794341597905727212e+02
1.700046975206717992e+00,5.780035453935280543e-06,1.794155854791407023e+02
1.755856331414468841e+00,6.165739765691295181e-06,1.793964015261236398e+02
1.813497804196495311e+00,6.577180857218767238e-06,1.793765879301614063e+02
1.873031538506436444e+00,7.016075860735849431e-06,1.793561240345105148e+02
1.934519653744046330e+00,7.484256446443372034e-06,1.793349885056536266e+02
1.998026308572550702e+00,7.983676458786190830e-06,1.793131593112194082e+02
2.063617767863858532e+00,8.516420061304904047e-06,1.792906136971916453e+02
2.131362471841437678e+00,9.084710423878956598e-06,1.792673281643853613e+02
2.201331107493032402e+00,9.690918988399281690e-06,1.792432784441676858e+02
2.273596682327717389e+00,1.033757535129150637e-05,1.792184394734004513e+02
2.348234600554276241e+00,1.102737780385022258e-05,1.791927853685802461e+02
2.425322741760353118e+00,1.176320457404966340e-05,1.791662893991530154e+02
2.504941542174502267e+00,1.254812581637861761e-05,1.791389239599765517e+02
2.587174078595924076e+00,1.338541639931691110e-05,1.791106605429073113e+02
2.672106155079435386e+00,1.427856954334034051e-05,1.790814697074839614e+02
2.759826392466180334e+00,1.523131136582394601e-05,1.790513210506825601e+02
2.850426320853434614e+00,1.624761639292023803e-05,1.790201831757148341e+02
2.944000475100033931e+00,1.733172410243849200e-05,1.789880236598430372e+02
3.040646493467068723e+00,1.848815656595377452e-05,1.789548090211825411e+02
3.140465219496752169e+00,1.972173726284839356e-05,1.789205046844638503e+02
3.243560807235811527e+00,2.103761114375137439e-05,1.788850749457241989e+02
3.350040829913132789e+00,2.244126602590741589e-05,1.788484829359001935e+02
3.460016392185112366e+00,2.393855540839986461e-05,1.788106905832898974e+02
3.573602246065788357e+00,2.553572280088629447e-05,1.787716585748556213e+02
3.690916910662778605e+00,2.723942766560650896e-05,1.787313463163352480e+02
3.812082795843887872e+00,2.905677307890763324e-05,1.786897118911317364e+02
3.937226329963479099e+00,3.099533522542834596e-05,1.786467120179496249e+02
4.066478091781857707e+00,3.306319484541267055e-05,1.786023020071464487e+02
4.199972946715305966e+00,3.526897076341184407e-05,1.785564357157687425e+02
4.337850187558989212e+00,3.762185563490782656e-05,1.785090655012401157e+02
4.480253679829489855e+00,4.013165405617572803e-05,1.784601421736710165e+02
4.627332011878693585e+00,4.280882319203354193e-05,1.784096149467587225e+02
4.779238649935599881e+00,4.566451608602596721e-05,1.783574313872476580e+02
4.936132098237917099e+00,4.871062782809459972e-05,1.783035373629191724e+02
5.098176064420425035e+00,5.195984476592352234e-05,1.782478769890828403e+02
5.265539630332755294e+00,5.542569695796060834e-05,1.781903925735397820e+02
5.438397428464801564e+00,5.912261407862604376e-05,1.781310245599923121e+02
5.616929824163809926e+00,6.306598499947057180e-05,1.780697114698730843e+02
5.801323103833378347e+00,6.727222128407697494e-05,1.780063898425709397e+02
5.991769669310619051e+00,7.175882484933426169e-05,1.779409941740305499e+02
6.188468238624388995e+00,7.654446006140958644e-05,1.778734568537077507e+02
6.391624053344005851e+00,8.164903055131872151e-05,1.778037080998618364e+02
6.601449092734889668e+00,8.709376105250584733e-05,1.777316758931735592e+02
6.818162294944479562e+00,9.290128458130784321e-05,1.776572859086767266e+02
7.041989785449288775e+00,9.909573530065204374e-05,1.775804614459989352e+02
7.273165113001462068e+00,1.057028474278425646e-04,1.775011233579097052e+02
7.511929493320968376e+00,1.127500605688633637e-04,1.774191899771806220e+02
7.758532060787835860e+00,1.202666318843122390e-04,1.773345770417674316e+02
8.013230128396886087e+00,1.282837555158773224e-04,1.772471976183313984e+02
8.276289456246352927e+00,1.368346897272427250e-04,1.771569620241245389e+02
8.547984528840414598e+00,1.459548922394375309e-04,1.770637777472726953e+02
8.828598841495150396e+00,1.556821642679766401e-04,1.769675493654980869e+02
9.118425196146571210e+00,1.660568037976494090e-04,1.768681784633367897e+02
9.417766006869518591e+00,1.771217686605287822e-04,1.767655635479155194e+02
9.726933615426178292e+00,1.889228500136531919e-04,1.766595999633674410e+02
1.004625061717341339e+01,2.015088568448651434e-04,1.765501798039807682e+02
1.037605019766911774e+01,2.149318121684354972e-04,1.764371918261900589e+02
1.071667648032863340e+01,2.292471616062790815e-04,1.763205213595395549e+02
1.106848488549412046e+01,2.445139950857305798e-04,1.762000502167665843e+02
1.143184250129150215e+01,2.607952824208597826e-04,1.760756566031761281e+02
1.180712846666190252e+01,2.781581235810514003e-04,1.759472150255020040e+02
1.219473436696738311e+01,2.966740144878956642e-04,1.758145962004776379e+02
1.259506464258357639e+01,3.164191292191026700e-04,1.756776669633678125e+02
1.300853701090571946e+01,3.374746195359732922e-04,1.755362901767476842e+02
1.343558290220826201e+01,3.599269326885860278e-04,1.753903246398485010e+02
1.387664790981308549e+01,3.838681484900143838e-04,1.752396249988314594e+02
1.433219225503573924e+01,4.093963366870810149e-04,1.750840416583921808e+02
1.480269126739508678e+01,4.366159356900273648e-04,1.749234206951462625e+02
1.528863588058731082e+01,4.656381537563606603e-04,1.747576037732974896e+02
1.579053314474175806e+01,4.965813937544874112e-04,1.745864280631458882e+02
1.630890675549332514e+01,5.295717026597927118e-04,1.744097261630539890e+02
1.684429760042315039e+01,5.647432469587005972e-04,1.742273260255552429e+02
1.739726432343802642e+01,6.022388151540856733e-04,1.740390508883604639e+02
1.796838390767721094e+01,6.422103485770134373e-04,1.738447192110951107e+02
1.855825227755518725e+01,6.848195017140375337e-04,1.736441446186842938e+02
1.916748492056814968e+01,7.302382332546672331e-04,1.734371358523916342e+02
1.979671752951332664e+01,7.786494290487444136e-04,1.732234967296159311e+02
2.044660666579117603e+01,8.302475581364681355e-04,1.730030261136524530e+02
2.111783044448244340e+01,8.852393629727915931e-04,1.727755178947363959e+02
2.181108924191519804e+01,9.438445849108292960e-04,1.725407609838060523e+02
2.252710642645980244e+01,1.006296725933245647e-03,1.722985393205458138e+02
2.326662911331457906e+01,1.072843847523960057e-03,1.720486318974061533e+02
2.403042894406969410e+01,1.143749407451963122e-03,1.717908128014334750e+02
2.481930289186255223e+01,1.219293135091575279e-03,1.715248512758946617e+02
2.563407409296515027e+01,1.299771945725956444e-03,1.712505118038311878e+02
2.647559270567066747e+01,1.385500894069353287e-03,1.709675542158394705e+02
2.734473679737582685e+01,1.476814166995108835e-03,1.706757338245383835e+02
2.824241326078435677e+01,1.574066115166669003e-03,1.703748015883540461e+02
2.916955876018796090e+01,1.677632322934025305e-03,1.700645043074217710e+02
3.012714070881164119e+01,1.787910715473845294e-03,1.697445848545788749e+02
3.111615827824359926e+01,1.905322701714283994e-03,1.694147824445907418e+02
3.213764344100278691e+01,2.030314351090792800e-03,1.690748329449191090e+02
3.319266204733190051e+01,2.163357601623644867e-03,1.687244692314993131e+02
3.428231493733970581e+01,2.304951496187864195e-03,1.683634215931408846e+02
3.540773908965270067e+01,2.455623443158805319e-03,1.679914181882958530e+02
3.657010880777493611e+01,2.615930496859791843e-03,1.676081855580495699e+02
3.777063694539368299e+01,2.786460652410596185e-03,1.672134491992709115e+02
3.901057617190993199e+01,2.967834148677440075e-03,1.668069342019070405e+02
4.029122027951348173e+01,3.160704772057738778e-03,1.663883659544158888e+02
4.161390553316707042e+01,3.365761152800377919e-03,1.659574709212837149e+02
4.298001206490798864e+01,3.583728044469938149e-03,1.655139774964747801e+02
4.439096531392171130e+01,3.815367576020159586e-03,1.650576169364837540e+02
4.584823751389095747e+01,4.061480464760050015e-03,1.645881243764088993e+02
4.735334922917115819e+01,4.322907177290256225e-03,1.641052399321157793e+02
4.890787094139594871e+01,4.600529024278618082e-03,1.636087098911075941e+02
5.051342468816766029e+01,4.895269173755384048e-03,1.630982879941473698e+02
5.217168575554349275e+01,5.208093566471058873e-03,1.625737368089746440e+02
5.388438442608223511e+01,5.540011715806984066e-03,1.620348291966138277e+02
5.565330778427645697e+01,5.892077373802412539e-03,1.614813498697710941e+02
5.748030158125357048e+01,6.265389044106892298e-03,1.609130970416500475e+02
5.936727216069126456e+01,6.661090322135847230e-03,1.603298841621785300e+02
6.131618844795774947e+01,7.080370042456962318e-03,1.597315417371196418e+02
6.332908400455114872e+01,7.524462213525680634e-03,1.591179192238419944e+02
6.540805914998259141e+01,7.994645720385421331e-03,1.584888869956471353e+02
6.755528315331646638e+01,8.492243776916312548e-03,1.578443383645054325e+02
6.977299649665538084e+01,9.018623110721581126e-03,1.571841916498492253e+02
7.206351321293053047e+01,9.575192865844000395e-03,1.565083922787393931e+02
7.442922330043758450e+01,1.016340321126284196e-02,1.558169149002827680e+02
7.687259521663736450e+01,1.078474364657840481e-02,1.551097654946818238e+02
7.939617845382284145e+01,1.144074100047853641e-02,1.543869834547863320e+02
8.200260619934130091e+01,1.213295712251195348e-02,1.536486436155563240e+02
8.469459808314584848e+01,1.286298627435448864e-02,1.528948582044998545e+02
8.747496301554414799e+01,1.363245223311031207e-02,1.521257786840041319e+02
9.034660211810533781e+01,1.444300512616764239e-02,1.513415974546154530e+02
9.331251175078250526e+01,1.529631802462330312e-02,1.505425493868394540e+02
9.637578663841088655e+01,1.619408333015929721e-02,1.497289131480235369e+02
9.953962309984233059e+01,1.713800899831442390e-02,1.489010122904474258e+02
1.028073223830864720e+02,1.812981464912847770e-02,1.480592160669756936e+02
1.061822941099384678e+02,1.917122762389189897e-02,1.472039399416054835e+02
1.096680598336869679e+02,2.026397905393063220e-02,1.463356457640450969e+02
1.132682567136153722e+02,2.140980001369723398e-02,1.454548415801354224e+02
1.169866413101308069e+02,2.261041783561683685e-02,1.445620810535068870e+02
1.208270935044775882e+02,2.386755266785142368e-02,1.436579624783508109e+02
1.247936205471311411e+02,2.518291435812296600e-02,1.427431273685361077e+02
1.288903612390894295e+02,2.655819974672625136e-02,1.418182586144659183e+02
1.331215902504307564e+02,2.799509044969285959e-02,1.408840782059178593e+02
1.374917225806420333e+02,2.949525120861133665e-02,1.399413445265231530e+02
1.420053181653681804e+02,3.106032887683967889e-02,1.389908492333263723e+02
1.466670866343968669e+02,3.269195210283135089e-02,1.380334137428208123e+02
1.514818922258347413e+02,3.439173176018053141e-02,1.370698853527589165e+02
1.564547588616095766e+02,3.616126216105594593e-02,1.361011330366312393e+02
1.615908753895919006e+02,3.800212307526831812e-02,1.351280429547637425e+02
1.668956009978023189e+02,3.991588256174419952e-02,1.341515137322486453e+02
1.723744708063619839e+02,4.190410060315586521e-02,1.331724515591862428e+02
1.780332016430115800e+02,4.396833351839959242e-02,1.321917651727847556e+02
1.838776980082326986e+02,4.611013911209074084e-02,1.312103607835873618e+02
1.899140582361935401e+02,4.833108250576385184e-02,1.302291370093751084e+02
1.961485808579429317e+02,5.063274258253262772e-02,1.292489798800810092e+02
2.025877711735017215e+02,5.301671896600217149e-02,1.282707579753476637e+02
2.092383480396979110e+02,5.548463944555537958e-02,1.272953177532439213e+02
2.161072508808376540e+02,5.803816775401373501e-02,1.263234791242254431e+02
2.232016469295234629e+02,6.067901160019566892e-02,1.253560313188573474e+02
2.305289387051710719e+02,6.340893085808441132e-02,1.243937290913040101e+02
2.380967717380358408e+02,6.622974581606819178e-02,1.234372892933574377e+02
2.459130425468046326e+02,6.914334539381170042e-02,1.224873878460727212e+02
2.539859068780723987e+02,7.215169524048424543e-02,1.215446571281431574e+02
2.623237882163123800e+02,7.525684563595745613e-02,1.206096837922217873e+02
2.709353865732054487e+02,7.846093912577856155e-02,1.196830070127091261e+02
2.798296875655115628e+02,8.176621783084141171e-02,1.187651171612656924e+02
2.890159717909511414e+02,8.517503038326891540e-02,1.178564548996520074e+02
2.985038245118729492e+02,8.868983845071046201e-02,1.169574106735716583e+02
3.083031456568277235e+02,9.231322282168864801e-02,1.160683245860923591e+02
3.184241601504656387e+02,9.604788903445662940e-02,1.151894866250083709e+02
3.288774285825510333e+02,9.989667254083579861e-02,1.143211372151986183e+02
3.396738582272209328e+02,1.038625434044437301e-01,1.134634680646319964e+02
3.508247144239788895e+02,1.079486105394820844e-01,1.126166232711274091e+02
3.623416323323149868e+02,1.121581255017433110e-01,1.117807006562387357e+02
3.742366290721984683e+02,1.164944858476520267e-01,1.109557532926282875e+02
3.865221162631261791e+02,1.209612380800334924e-01,1.101417911919245824e+02
3.992109129748053533e+02,1.255620802009013159e-01,1.093387831212401835e+02
4.123162591029748114e+02,1.303008638919773698e-01,1.085466585181569883e+02
4.258518291843414545e+02,1.351815963430013645e-01,1.077653094759652390e+02
4.398317466650228198e+02,1.402084417462252652e-01,1.069945927731902771e+02
4.542705986374043050e+02,1.453857224729906972e-01,1.062343319238592869e+02
4.691834510607798734e+02,1.507179199450143503e-01,1.054843192274821035e+02
4.845858644816500487e+02,1.562096752091021445e-01,1.047443178002754678e+02
5.004939102700953413e+02,1.618657892195810299e-01,1.040140635716890500e+02
5.169241873891603518e+02,1.676912228278460149e-01,1.032932672327541042e+02
5.338938397147350088e+02,1.736910964731694096e-01,1.025816161251294290e+02
5.514205739240302364e+02,1.798706895633962188e-01,1.018787760619359943e+02
5.695226779712830876e+02,1.862354395283489783e-01,1.011843930735381036e+02
5.882190401699955373e+02,1.927909405228191431e-01,1.004980950733230287e+02
6.075291689016077044e+02,1.995429417498829072e-01,9.981949344025476023e+01
6.274732129711574089e+02,2.064973453690187311e-01,9.914818451652729436e+01
6.480719826311971019e+02,2.136602039471463543e-01,9.848375102001672587e+01
6.693469712958667515e+02,2.210377174042039428e-01,9.782576337244799447e+01
6.913203779678127603e+02,2.286362293983324745e-01,9.717378094524585208e+01
7.140151304013403433e+02,2.364622230890555954e-01,9.652735322595424350e+01
7.374549090259546347e+02,2.445223162100969017e-01,9.588602090888828400e+01
7.616641716552892376e+02,2.528232553766687762e-01,9.524931691434196068e+01
7.866681790071589830e+02,2.613719095451550456e-01,9.461676734122988819e+01
8.124930210614047610e+02,2.701752625362069948e-01,9.398789235849858414e+01
8.391656442830161495e+02,2.792404045253091827e-01,9.336220704101923218e+01
8.667138797389224010e+02,2.885745223979474527e-01,9.273922215597988838e+01
8.951664721378301692e+02,2.981848888596866920e-01,9.211844490603655800e+01
9.245531098233579996e+02,3.080788501847274707e-01,9.149937963567739985e+01
9.549044557518077454e+02,3.182638124800714619e-01,9.088152850740048905e+01
9.862521794868783900e+02,3.287472263362691272e-01,9.026439215441857300e+01
1.018628990244688566e+03,3.395365697300483099e-01,8.964747031668535726e+01
1.052068671023622755e+03,3.506393290391052187e-01,8.903026246709052316e+01
1.086606113854597879e+03,3.620629780250816943e-01,8.841226843470271035e+01
1.122277356208507172e+03,3.738149546375561516e-01,8.779298903194874981e+01
1.159119618598885609e+03,3.859026354899748879e-01,8.717192669260370508e+01
1.197171343418968036e+03,3.983333078580749698e-01,8.654858612743500146e+01
1.236472235053714940e+03,4.111141390529312045e-01,8.592247500428371154e+01
1.277063301308644668e+03,4.242521430245725367e-01,8.529310465928254814e+01
1.318986896198669228e+03,4.377541440585979160e-01,8.465999084579372891e+01
1.362286764141646927e+03,4.516267374378876154e-01,8.402265452749375640e+01
1.407008085602686378e+03,4.658762469546820495e-01,8.338062272183606183e+01
1.453197524236895333e+03,4.805086791757104403e-01,8.273342939986741840e+01
1.500903275579736601e+03,4.955296743850455821e-01,8.208061644806203105e+01
1.550175117335768846e+03,5.109444541566120490e-01,8.142173469744916758e+01
1.601064461318317854e+03,5.267577655413555604e-01,8.075634502483808319e+01
1.653624407094182061e+03,5.429738218934143656e-01,8.008401953037751753e+01
1.707909797389426785e+03,5.595962404059426909e-01,7.940434279500941273e+01
1.763977275314045301e+03,5.766279764807713537e-01,7.871691322057836260e+01
1.821885343465168944e+03,5.940712551173693567e-01,7.802134445442648314e+01
1.881694424970555474e+03,6.119274995758087199e-01,7.731726689922345486e+01
1.943466926536022129e+03,6.301972576456611463e-01,7.660432930754663516e+01
2.007267303562568259e+03,6.488801259378996766e-01,7.588220045932544622e+01
2.073162127401230919e+03,6.679746727096042003e-01,7.515057091868925454e+01
2.141220154815731348e+03,6.874783598307149246e-01,7.440915486501234000e+01
2.211512399725488649e+03,7.073874646074314043e-01,7.365769199102675202e+01
2.284112207303825471e+03,7.276970022864267529e-01,7.289594945878826593e+01
2.359095330508633651e+03,7.484006501760367414e-01,7.212372390204124883e+01
2.436540009125465986e+03,7.694906744326092118e-01,7.134084346115629671e+01
2.516527051405394104e+03,7.909578606691367586e-01,7.054716983434288124e+01
2.599139918382933047e+03,8.127914496459792693e-01,6.974260032629987904e+01
2.684464810961965213e+03,8.349790793956584078e-01,6.892706987291462895e+01
