# t,s
0.000000000000000000e+00,2.000000000000000000e+00
3.517587939698491517e-04,1.747268751134977594e+00
7.035175879396983033e-04,1.305082861105360870e+00
1.055276381909547347e-03,7.386035655111711229e-01
1.407035175879396607e-03,1.232637783760492933e-01
1.758793969849245867e-03,-4.648500435414000265e-01
2.110552763819094693e-03,-9.580399219057760263e-01
2.462311557788943953e-03,-1.304432134740006966e+00
2.814070351758793213e-03,-1.473036550012065682e+00
3.165829145728642473e-03,-1.455992663699877454e+00
3.517587939698491734e-03,-1.267927855230767786e+00
3.869346733668340560e-03,-9.426999288759749795e-01
4.221105527638189386e-03,-5.280868488770327218e-01
4.572864321608039080e-03,-7.919109057558904041e-02
4.924623115577887907e-03,3.485741009113656474e-01
5.276381909547737600e-03,7.060587299696741148e-01
5.628140703517586427e-03,9.557628075172148741e-01
5.979899497487435253e-03,1.075479489052349802e+00
6.331658291457284947e-03,1.059882224690361641e+00
6.683417085427133773e-03,9.200079040516258022e-01
7.035175879396983467e-03,6.808400505308382922e-01
7.386934673366832294e-03,3.774069363600747185e-01
7.738693467336681120e-03,4.995692438208654274e-02
8.090452261306529946e-03,-2.611557345058197477e-01
8.442211055276378773e-03,-5.202501969781696545e-01
8.793969849246229334e-03,-7.002209907574528103e-01
9.145728643216078160e-03,-7.851608190255934261e-01
9.497487437185926987e-03,-7.714809438871399472e-01
9.849246231155775813e-03,-6.674987232675646531e-01
1.020100502512562464e-02,-4.916452097278485311e-01
1.055276381909547520e-02,-2.695985169059595954e-01
1.090452261306532403e-02,-3.075492507633947881e-02
1.125628140703517285e-02,1.954999737647908908e-01
1.160804020100502168e-02,3.832655504658650791e-01
1.195979899497487051e-02,5.129522764013989544e-01
1.231155778894472107e-02,5.731695492332244957e-01
1.266331658291456989e-02,5.615157048113215144e-01
1.301507537688441872e-02,4.842513711524543130e-01
1.336683417085426755e-02,3.549706512561694449e-01
1.371859296482411637e-02,1.924953559687714311e-01
1.407035175879396693e-02,1.829408632005846691e-02
1.442211055276381576e-02,-1.462363486681401703e-01
1.477386934673366459e-02,-2.822963399564057951e-01
1.512562814070351341e-02,-3.757301925985978563e-01
1.547738693467336224e-02,-4.183846309276093578e-01
1.582914572864321107e-02,-4.086651972933412758e-01
1.618090452261305989e-02,-3.512792376581863607e-01
1.653266331658290872e-02,-2.562511258437658590e-01
1.688442211055275755e-02,-1.373756211487475731e-01
1.723618090452260984e-02,-1.033042783036552947e-02
1.758793969849245867e-02,1.093056919764605617e-01
1.793969849246230749e-02,2.078884671987133448e-01
1.829145728643215632e-02,2.751902066662152979e-01
1.864321608040200515e-02,3.053771750543325947e-01
1.899497487437185397e-02,2.974009633040086698e-01
1.934673366834170280e-02,2.547973816682993498e-01
1.969849246231155163e-02,1.849569067566281255e-01
2.005025125628140045e-02,9.798885555097425204e-02
2.040201005025124928e-02,5.341203577539976877e-03
2.075376884422110157e-02,-8.164413891810040624e-02
2.110552763819095040e-02,-1.530653620060866693e-01
2.145728643216079923e-02,-2.015338652081108961e-01
2.180904522613064805e-02,-2.228772657060376083e-01
2.216080402010049688e-02,-2.164143136820242397e-01
2.251256281407034571e-02,-1.847982867103654669e-01
2.286432160804019453e-02,-1.334766976244643466e-01
2.321608040201004336e-02,-6.985727364151772534e-02
2.356783919597989219e-02,-2.298788293705111840e-03
2.391959798994974101e-02,6.094201594014880818e-02
2.427135678391958984e-02,1.126798994313149560e-01
2.462311557788944213e-02,1.475780261613663935e-01
2.497487437185929096e-02,1.626535029886775341e-01
2.532663316582913979e-02,1.574702094454059065e-01
2.567839195979898861e-02,1.340173585646224907e-01
2.603015075376883744e-02,9.630949913757325120e-02
2.638190954773868627e-02,4.977418486178764034e-02
