# w,mag,phase
2.811239171408464257e-02,3.373486960366645668e-04,8.999033567170060621e+01
2.903526884977813971e-02,3.484232212038071105e-04,8.999001840991984125e+01
2.998844231231029278e-02,3.598613022460871017e-04,8.998969073302998822e+01
3.097290667331408301e-02,3.716748740183256562e-04,8.998935229912255807e+01
3.198968915434537846e-02,3.838762631739323626e-04,8.998900275506491653e+01
3.303985069871857860e-02,3.964782010268838542e-04,8.998864173613172568e+01
3.412448707852889368e-02,4.094938368359369489e-04,8.998826886562439142e+01
3.524473003801585624e-02,4.229367515249305071e-04,8.998788375447801968e+01
3.640174847446141226e-02,4.368209718534964234e-04,8.998748600085551175e+01
3.759674965785467921e-02,4.511609850529637146e-04,8.998707518972814512e+01
3.883098049059605095e-02,4.659717539427283184e-04,8.998665089244261139e+01
4.010572880855498012e-02,4.812687325428568596e-04,8.998621266627378645e+01
4.142232472483895617e-02,4.970678821992175573e-04,8.998576005396263611e+01
4.278214201767617519e-02,5.133856882379654162e-04,8.998529258323927138e+01
4.418659956385941057e-02,5.302391771667497528e-04,8.998480976632997397e+01
4.563716281924758839e-02,5.476459344406027279e-04,8.998431109944847606e+01
4.713534534786909674e-02,5.656241228110364368e-04,8.998379606227007343e+01
4.868271040122283677e-02,5.841925012774961627e-04,8.998326411738882769e+01
5.028087254942480155e-02,6.033704446609457510e-04,8.998271470975680586e+01
5.193149936590212012e-02,6.231779638200043167e-04,8.998214726610490288e+01
5.363631316739242427e-02,6.436357265307266796e-04,8.998156119434470668e+01
5.539709281106403038e-02,6.647650790518127260e-04,8.998095588295066705e+01
5.721567555063251931e-02,6.865880683977501576e-04,8.998033070032204250e+01
5.909395895340970734e-02,7.091274653431178148e-04,8.997968499412385768e+01
6.103390288028621297e-02,7.324067881820666044e-04,8.997901809060624601e+01
6.303753153071278703e-02,7.564503272677511846e-04,8.997832929390145296e+01
6.510693555481461559e-02,7.812831703573231042e-04,8.997761788529770399e+01
6.724427423484249933e-02,8.069312287889287639e-04,8.997688312248936882e+01
6.945177773823696388e-02,8.334212645180190220e-04,8.997612423880234189e+01
7.173174944465612879e-02,8.607809180411784590e-04,8.997534044239412765e+01
7.408656834939564284e-02,8.890387372366062710e-04,8.997453091542757875e+01
7.651869154570825615e-02,9.182242071513375698e-04,8.997369481321761953e+01
7.903065678861348475e-02,9.483677807662830965e-04,8.997283126334980352e+01
8.162508514287228345e-02,9.795009107711786459e-04,8.997193936477005138e+01
8.430468371788971127e-02,1.011656082382597589e-03,8.997101818684448915e+01
8.707224849239922349e-02,1.044866847239255296e-03,8.997006676838839212e+01
8.993066723187623235e-02,1.079167858409977015e-03,8.996908411666328220e+01
9.288292250172498765e-02,1.114594906550841341e-03,8.996806920634108451e+01
9.593209477938241525e-02,1.151184957249214765e-03,8.996702097843430579e+01
9.908136566858670446e-02,1.188976189593644178e-03,8.996593833919105521e+01
1.023340212191642257e-01,1.228008036009828850e-03,8.996482015895375639e+01
1.056934553557988404e-01,1.268321223404234119e-03,8.996366527098064125e+01
1.091631734193614783e-01,1.309957815658263419e-03,8.996247247022810711e+01
1.127467958244946639e-01,1.352961257517308656e-03,8.996124051209355343e+01
1.164480618372686072e-01,1.397376419920458518e-03,8.995996811111669444e+01
1.202708334768512050e-01,1.443249646818152822e-03,8.995865393963833867e+01
1.242190995452617380e-01,1.490628803526601945e-03,8.995729662641508639e+01
1.282969797894148167e-01,1.539563326669417297e-03,8.995589475518849554e+01
1.325087291997953109e-01,1.590104275758522090e-03,8.995444686320759331e+01
1.368587424502518413e-01,1.642304386468160238e-03,8.995295143970237461e+01
1.413515584835395578e-01,1.696218125657537532e-03,8.995140692430770457e+01
1.459918652473978506e-01,1.751901748199489930e-03,8.994981170543513826e+01
1.507845045861051780e-01,1.809413355674442539e-03,8.994816411859139293e+01
1.557344772926134435e-01,1.868812956990843635e-03,8.994646244464178153e+01
1.608469483265356770e-01,1.930162530995314365e-03,8.994470490801636231e+01
1.661272522034293042e-01,1.993526091137763807e-03,8.994288967485744024e+01
1.715808985610004778e-01,2.058969752258914786e-03,8.994101485110610383e+01
1.772135779080359352e-01,2.126561799569860311e-03,8.993907848052613474e+01
1.830311675620611978e-01,2.196372759895557324e-03,8.993707854266288848e+01
1.890397377819221514e-01,2.268475475256543587e-03,8.993501295073518520e+01
1.952455581016860897e-01,2.342945178865552067e-03,8.993287954945813567e+01
2.016551038724747613e-01,2.419859573618262597e-03,8.993067611279444407e+01
2.082750630190515484e-01,2.499298913159971741e-03,8.992840034163184271e+01
2.151123430182167173e-01,2.581346085612683163e-03,8.992604986138439926e+01
2.221740781062884751e-01,2.666086700049854260e-03,8.992362221951498213e+01
2.294676367231936187e-01,2.753609175808921419e-03,8.992111488297649657e+01
2.370006292009329274e-01,2.844004834734639286e-03,8.991852523556919152e+01
2.447809157044441575e-01,2.937367996449328621e-03,8.991585057521113811e+01
2.528166144331500664e-01,3.033796076749310094e-03,8.991308811111903765e+01
2.611161100917459565e-01,3.133389689229945999e-03,8.991023496089675859e+01
2.696880626390694147e-01,3.236252750245196055e-03,8.990728814752823439e+01
2.785414163241767271e-01,3.342492587310914604e-03,8.990424459627146803e+01
2.876854090190594238e-01,3.452220051064808833e-03,8.990110113145094317e+01
2.971295818577334158e-01,3.565549630899555143e-03,8.989785447314450550e+01
3.068837891917642335e-01,3.682599574389489473e-03,8.989450123376178681e+01
3.169582088726116686e-01,3.803492010635094699e-03,8.989103791450996539e+01
3.273633528715245711e-01,3.928353077653655955e-03,8.988746090174410597e+01
3.381100782480685463e-01,4.057313053948610228e-03,8.988376646319711938e+01
3.492095984787271234e-01,4.190506494394393572e-03,8.987995074408664209e+01
3.606734951574029902e-01,4.328072370578146810e-03,8.987600976309376222e+01
3.725137300800211437e-01,4.470154215744103626e-03,8.987193940820988303e+01
3.847426577258503677e-01,4.616900274491378582e-03,8.986773543244754592e+01
3.973730381485608421e-01,4.768463657380667825e-03,8.986339344941035279e+01
4.104180502904709038e-01,4.925002500610445831e-03,8.985890892871759661e+01
4.238913057338780654e-01,5.086680130928546324e-03,8.985427719127885382e+01
4.378068629038168735e-01,5.253665235950236156e-03,8.984949340441353627e+01
4.521792417370701922e-01,5.426132040059625933e-03,8.984455257681054263e+01
4.670234388327335062e-01,5.604260486076842636e-03,8.983944955332221127e+01
4.823549431001467602e-01,5.788236422879369097e-03,8.983417900958811231e+01
4.981897519205162328e-01,5.978251799172055320e-03,8.982873544648197139e+01
5.145443878390927317e-01,6.174504863606529101e-03,8.982311318437695036e+01
5.314359158053241217e-01,6.377200371457319300e-03,8.981730635722264822e+01
5.488819609789671317e-01,6.586549798068557990e-03,8.981130890642802456e+01
5.669007271207436860e-01,6.802771559292146442e-03,8.980511457454385038e+01
5.855110155867241373e-01,7.026091239145250411e-03,8.979871689873790785e+01
6.047322449462648741e-01,7.256741824922446904e-03,8.979210920405655827e+01
6.245844712439617696e-01,7.494963950005232786e-03,8.978528459646538806e+01
6.450884089267692190e-01,7.741006144619529822e-03,8.977823595566162851e+01
6.662654524581153037e-01,7.995125094799722387e-03,8.977095592765161314e+01
6.881376986415667085e-01,8.257585909826038739e-03,8.976343691708446215e+01
7.107279696773418642e-01,8.528662398410690945e-03,8.975567107933504474e+01
7.340598369757211916e-01,8.808637353916699136e-03,8.974765031232766432e+01
7.581576457522114509e-01,9.097802848902630801e-03,8.973936624809178397e+01
7.830465404301186760e-01,9.396460539295456091e-03,8.973081024404164907e+01
8.087524908770457044e-01,9.704921978503588953e-03,8.972197337397005867e+01
8.353023195026778591e-01,1.002350894179157743e-02,8.971284641874787269e+01
8.627237292461450435e-01,1.035255376124851780e-02,8.970341985671876728e+01
8.910453324821517862e-01,1.069239967169208737e-02,8.969368385378017194e+01
9.202966808760414397e-01,1.104340116786121928e-02,8.968362825313957387e+01
9.505082962189511653e-01,1.140592437326115420e-02,8.967324256473602873e+01
9.817117022752193112e-01,1.178034742103581736e-02,8.966251595431575083e+01
1.013939457675291811e+00,1.216706084725429488e-02,8.965143723215106775e+01
1.047225189888435493e+00,1.256646799700965669e-02,8.963999484139036156e+01
1.081603630310710606e+00,1.297898544374083765e-02,8.962817684602811141e+01
1.117110650504824276e+00,1.340504342220062706e-02,8.961597091848177854e+01
1.153783299629660863e+00,1.384508627550558139e-02,8.960336432676359664e+01
1.191659843098558769e+00,1.429957291671667824e-02,8.959034392123372470e+01
1.230779802506665854e+00,1.476897730541319037e-02,8.957689612092171672e+01
1.271183996869028832e+00,1.525378893973540137e-02,8.956300689940199788e+01
1.312914585212465290e+00,1.575451336438653607e-02,8.954866177020929285e+01
1.356015110565633286e+00,1.627167269509763314e-02,8.953384577177939718e+01
1.400530545393219750e+00,1.680580616007439770e-02,8.951854345189978801e+01
1.446507338521647146e+00,1.735747065895949445e-02,8.950273885165452725e+01
1.493993463605257643e+00,1.792724133985885634e-02,8.948641548884764063e+01
1.543038469183564576e+00,1.851571219499621723e-02,8.946955634088791953e+01
1.593693530381774526e+00,1.912349667557507876e-02,8.945214382711837686e+01
1.646011502308551311e+00,1.975122832644368720e-02,8.943415979057270704e+01
1.700046975206717992e+00,2.039956144117413550e-02,8.941558547914067390e+01
1.755856331414468841e+00,2.106917173818320665e-02,8.939640152612361135e+01
1.813497804196495311e+00,2.176075705853830825e-02,8.937658793016140635e+01
1.873031538506436444e+00,2.247503808610879297e-02,8.935612403451052899e+01
1.934519653744046330e+00,2.321275909073892627e-02,8.933498850565362659e+01
1.998026308572550702e+00,2.397468869513524892e-02,8.931315931121939400e+01
2.063617767863858532e+00,2.476162066617780197e-02,8.929061369719163110e+01
2.131362471841437678e+00,2.557437473138021028e-02,8.926732816438536133e+01
2.201331107493032402e+00,2.641379742124038560e-02,8.924327844416768585e+01
2.273596682327717389e+00,2.728076293823895535e-02,8.921843947340042291e+01
2.348234600554276241e+00,2.817617405325854169e-02,8.919278536858026030e+01
2.425322741760353118e+00,2.910096303021098008e-02,8.916628939915298702e+01
2.504941542174502267e+00,3.005609257967539402e-02,8.913892395997653750e+01
2.587174078595924076e+00,3.104255684236275487e-02,8.911066054290728289e+01
2.672106155079435386e+00,3.206138240323586075e-02,8.908146970748396143e+01
2.759826392466180334e+00,3.311362933712634626e-02,8.905132105068257431e+01
2.850426320853434614e+00,3.420039228669963238e-02,8.902018317571481987e+01
2.944000475100033931e+00,3.532280157362999162e-02,8.898802365984300877e+01
3.040646493467068723e+00,3.648202434385490467e-02,8.895480902118254107e+01
3.140465219496752169e+00,3.767926574778383136e-02,8.892050468446382183e+01
3.243560807235811527e+00,3.891577015634209435e-02,8.888507494572422729e+01
3.350040829913132789e+00,4.019282241373037246e-02,8.884848293590020774e+01
3.460016392185112366e+00,4.151174912778125836e-02,8.881069058328988319e+01
3.573602246065788357e+00,4.287391999878913118e-02,8.877165857485559286e+01
3.690916910662778605e+00,4.428074918768375168e-02,8.873134631633521963e+01
3.812082795843887872e+00,4.573369672440488060e-02,8.868971189113172215e+01
3.937226329963479099e+00,4.723426995732175199e-02,8.864671201794959643e+01
4.066478091781857707e+00,4.878402504451950089e-02,8.860230200714643445e+01
4.199972946715305966e+00,5.038456848774917202e-02,8.855643571576875672e+01
4.337850187558989212e+00,5.203755870980671105e-02,8.850906550124012995e+01
4.480253679829489855e+00,5.374470767606587263e-02,8.846014217367101651e+01
4.627332011878693585e+00,5.550778256084527157e-02,8.840961494675875088e+01
4.779238649935599881e+00,5.732860745923364781e-02,8.835743138724764378e+01
4.936132098237917099e+00,5.920906514493379930e-02,8.830353736291917244e+01
5.098176064420425035e+00,6.115109887460953159e-02,8.824787698908281186e+01
5.265539630332755294e+00,6.315671423913449267e-02,8.819039257353976780e+01
5.438397428464801564e+00,6.522798106204132085e-02,8.813102455999229790e+01
5.616929824163809926e+00,6.736703534535525006e-02,8.806971146987309851e+01
5.801323103833378347e+00,6.957608126286750350e-02,8.800638984257092545e+01
5.991769669310619051e+00,7.185739320075411329e-02,8.794099417403057828e+01
6.188468238624388995e+00,7.421331784528091557e-02,8.787345685370772230e+01
6.391624053344005851e+00,7.664627631714457379e-02,8.780370809986182223e+01
6.601449092734889668e+00,7.915876635178970000e-02,8.773167589317355919e+01
6.818162294944479562e+00,8.175336452480060079e-02,8.765728590867675507e+01
7.041989785449288775e+00,8.443272852120128902e-02,8.758046144599893523e+01
7.273165113001462068e+00,8.719959944719707368e-02,8.750112335790970519e+01
7.511929493320968376e+00,9.005680418255690434e-02,8.741918997718063622e+01
7.758532060787835860e+00,9.300725777146545692e-02,8.733457704176743164e+01
8.013230128396886087e+00,9.605396584925601777e-02,8.724719761833136999e+01
8.276289456246352927e+00,9.920002710197839413e-02,8.715696202412455307e+01
8.547984528840414598e+00,1.024486357552431282e-01,8.706377774727268104e+01
8.828598841495150396e+00,1.058030840882184936e-01,8.696754936549807269e+01
9.118425196146571210e+00,1.092667649680284930e-01,8.686817846333677551e+01
9.417766006869518591e+00,1.128431743991084868e-01,8.676556354791551939e+01
9.726933615426178292e+00,1.165359140813108235e-01,8.665959996336746940e+01
1.004625061717341339e+01,1.203486939697077512e-01,8.655017980398076816e+01
1.037605019766911774e+01,1.242853348281128673e-01,8.643719182619004471e+01
1.071667648032863340e+01,1.283497707673167121e-01,8.632052135953955485e+01
1.106848488549412046e+01,1.325460517579131747e-01,8.620005021676658430e+01
1.143184250129150215e+01,1.368783461063586004e-01,8.607565660317611389e+01
1.180712846666190252e+01,1.413509428815549751e-01,8.594721502550201819e+01
1.219473436696738311e+01,1.459682542777715197e-01,8.581459620047762371e+01
1.259506464258357639e+01,1.507348178980986164e-01,8.567766696336782672e+01
1.300853701090571946e+01,1.556552989408652721e-01,8.553629017674766999e+01
1.343558290220826201e+01,1.607344922695220224e-01,8.539032463984851518e+01
1.387664790981308549e+01,1.659773243443999624e-01,8.523962499883148780e+01
1.433219225503573924e+01,1.713888549924675320e-01,8.508404165839218081e+01
1.480269126739508678e+01,1.769742789887400469e-01,8.492342069514627667e+01
1.528863588058731082e+01,1.827389274203082004e-01,8.475760377329748962e+01
1.579053314474175806e+01,1.886882688010501630e-01,8.458642806314590246e+01
1.630890675549332514e+01,1.948279099019622207e-01,8.440972616305398901e+01
1.684429760042315039e+01,2.011635962586580118e-01,8.422732602555524295e+01
1.739726432343802642e+01,2.077012123139617417e-01,8.403905088836046389e+01
1.796838390767721094e+01,2.144467811496239829e-01,8.384471921109513914e+01
1.855825227755518725e+01,2.214064637570237470e-01,8.364414461868430806e+01
1.916748492056814968e+01,2.285865577922746306e-01,8.343713585239163422e+01
1.979671752951332664e+01,2.359934957564310265e-01,8.322349672961595957e+01
2.044660666579117603e+01,2.436338425364848459e-01,8.300302611365245298e+01
2.111783044448244340e+01,2.515142922375576684e-01,8.277551789473642430e+01
2.181108924191519804e+01,2.596416642311491496e-01,8.254076098380603810e+01
2.252710642645980244e+01,2.680228983384940755e-01,8.229853932054585641e+01
2.326662911331457906e+01,2.766650490620526925e-01,8.204863189740613905e+01
2.403042894406969410e+01,2.855752787719308960e-01,8.179081280143344657e+01
2.481930289186255223e+01,2.947608497476394973e-01,8.152485127589464753e+01
2.563407409296515027e+01,3.042291149691240260e-01,8.125051180383120197e+01
2.647559270567066747e+01,3.139875075444713004e-01,8.096755421583945633e+01
2.734473679737582685e+01,3.240435286552474925e-01,8.067573382453838349e+01
2.824241326078435677e+01,3.344047338941077974e-01,8.037480158835404609e+01
2.916955876018796090e+01,3.450787178633102914e-01,8.006450430742175683e+01
3.012714070881164119e+01,3.560730968971603239e-01,7.974458485457886070e+01
3.111615827824359926e+01,3.673954897664506447e-01,7.941478244459075597e+01
3.213764344100278691e+01,3.790534962187834256e-01,7.907483294491912318e+01
3.319266204733190051e+01,3.910546732055569241e-01,7.872446923149932729e+01
3.428231493733970581e+01,4.034065086446103621e-01,7.836342159314088462e+01
3.540773908965270067e+01,4.161163925673671549e-01,7.799141818829583883e+01
3.657010880777493611e+01,4.291915855011569914e-01,7.760818555804956986e+01
3.777063694539368299e+01,4.426391839416018992e-01,7.721344919927089734e+01
3.901057617190993199e+01,4.564660827769779217e-01,7.680693420190704046e+01
4.029122027951348173e+01,4.706789345367384247e-01,7.638836595441587463e+01
4.161390553316707042e+01,4.852841053504775570e-01,7.595747092128372913e+01
4.298001206490798864e+01,5.002876275219970692e-01,7.551397749647479429e+01
4.439096531392171130e+01,5.156951486464206313e-01,7.505761693648376820e+01
4.584823751389095747e+01,5.315118772270599479e-01,7.458812437640891346e+01
4.735334922917115819e+01,5.477425247835108202e-01,7.410523993211577931e+01
4.890787094139594871e+01,5.643912444838853348e-01,7.360870989110759410e+01
5.051342468816766029e+01,5.814615663826165903e-01,7.309828799414738398e+01
5.217168575554349275e+01,5.989563294014519368e-01,7.257373680897464396e+01
5.388438442608223511e+01,6.168776102553443774e-01,7.203482919661384187e+01
5.565330778427645697e+01,6.352266495973217797e-01,7.148134986977109406e+01
5.748030158125357048e+01,6.540037757370010807e-01,7.091309704165003325e+01
5.936727216069126456e+01,6.732083263761282632e-01,7.032988416217853000e+01
6.131618844795774947e+01,6.928385689009135540e-01,6.973154173711964177e+01
6.332908400455114872e+01,7.128916198742051291e-01,6.911791922384198017e+01
6.540805914998259141e+01,7.333633644796094808e-01,6.848888699564713534e+01
6.755528315331646638e+01,7.542483767828961350e-01,6.784433836450541833e+01
6.977299649665538084e+01,7.755398417914208808e-01,6.718419164984922531e+01
7.206351321293053047e+01,7.972294804072279639e-01,6.650839227873939308e+01
7.442922330043758450e+01,8.193074784809493138e-01,6.581691490028278224e+01
7.687259521663736450e+01,8.417624212778719306e-01,6.510976549468179542e+01
7.939617845382284145e+01,8.645812347605008608e-01,6.438698345478633200e+01
8.200260619934130091e+01,8.877491351690292021e-01,6.364864361555633110e+01
8.469459808314584848e+01,9.112495884372733279e-01,6.289485820449984743e+01
8.747496301554414799e+01,9.350642810117804071e-01,6.212577868400412484e+01
9.034660211810533781e+01,9.591731036406039301e-01,6.134159745461546009e+01
9.331251175078250526e+01,9.835541496606449163e-01,6.054254938683946108e+01
9.637578663841088655e+01,1.008183729233817161e+00,5.972891314802351559e+01
9.953962309984233059e+01,1.033036400858638792e+00,5.890101229044741160e+01
1.028073223830864720e+02,1.058085021312322516e+00,5.805921606697569359e+01
1.061822941099384678e+02,1.083300814957482316e+00,5.720393994160546924e+01
1.096680598336869679e+02,1.108653463077283519e+00,5.633564576404508983e+01
1.132682567136153722e+02,1.134111213585421440e+00,5.545484158013540110e+01
1.169866413101308069e+02,1.159641011096819385e+00,5.456208105350690829e+01
1.208270935044775882e+02,1.185208646948059386e+00,5.365796247835080379e+01
1.247936205471311411e+02,1.210778928332097104e+00,5.274312736853607220e+01
1.288903612390894295e+02,1.236315865270696701e+00,5.181825861446589698e+01
1.331215902504307564e+02,1.261782873703416241e+00,5.088407820591783803e+01
1.374917225806420333e+02,1.287142992538115704e+00,4.994134452652315304e+01
1.420053181653681804e+02,1.312359112100404790e+00,4.899084923332635810e+01
1.466670866343968669e+02,1.337394211053933635e+00,4.803341374282080523e+01
1.514818922258347413e+02,1.362211598554950998e+00,4.706988535275889518e+01
1.564547588616095766e+02,1.386775158167301791e+00,4.610113303663124640e+01
1.615908753895919006e+02,1.411049589909556756e+00,4.512804295476374961e+01
1.668956009978023189e+02,1.435000646743342712e+00,4.415151373224864528e+01
1.723744708063619839e+02,1.458595361846677818e+00,4.317245155918621435e+01
1.780332016430115800e+02,1.481802263149678334e+00,4.219176517278474137e+01
1.838776980082326986e+02,1.504591571840091069e+00,4.121036078358736177e+01
1.899140582361935401e+02,1.526935381865890173e+00,4.022913700937511550e+01
1.961485808579429317e+02,1.548807817861373559e+00,3.924897988008099503e+01
2.025877711735017215e+02,1.570185169388053970e+00,3.827075797534764945e+01
2.092383480396979110e+02,1.591045999895635887e+00,3.729531775324392839e+01
2.161072508808376540e+02,1.611371229353600887e+00,3.632347912422542890e+01
2.232016469295234629e+02,1.631144190061157850e+00,3.535603131885734740e+01
2.305289387051710719e+02,1.650350655693936908e+00,3.439372909130401723e+01
2.380967717380358408e+02,1.668978844171906006e+00,3.343728929335743061e+01
2.459130425468046326e+02,1.687019395418646539e+00,3.248738784607270702e+01
2.539859068780723987e+02,1.704465325514013196e+00,3.154465712814315737e+01
2.623237882163123800e+02,1.721311959109875556e+00,3.060968379222179436e+01
2.709353865732054487e+02,1.737556842274911695e+00,2.968300701270913322e+01
2.798296875655115628e+02,1.753199638155596318e+00,2.876511716126571017e+01
2.890159717909511414e+02,1.768242007985850517e+00,2.785645489965199673e+01
2.985038245118729492e+02,1.782687480049680362e+00,2.695741067357164411e+01
3.083031456568277235e+02,1.796541309204334080e+00,2.606832458609235914e+01
3.184241601504656387e+02,1.809810329512765437e+00,2.518948662500835667e+01
3.288774285825510333e+02,1.822502802421921864e+00,2.432113721519862182e+01
3.396738582272209328e+02,1.834628262766681450e+00,2.346346806463198220e+01
3.508247144239788895e+02,1.846197364687778952e+00,2.261662327112740911e+01
3.623416323323149868e+02,1.857221729335472027e+00,2.178070065623871798e+01
3.742366290721984683e+02,1.867713795997949067e+00,2.095575329262830166e+01
3.865221162631261791e+02,1.877686678053196667e+00,2.014179119192458245e+01
3.992109129748053533e+02,1.887154024902505167e+00,1.933878312124017640e+01
4.123162591029748114e+02,1.896129890809400420e+00,1.854665851815699895e+01
4.258518291843414545e+02,1.904628611344783451e+00,1.776530947596523902e+01
4.398317466650228198e+02,1.912664687931338925e+00,1.699459277319029127e+01
4.542705986374043050e+02,1.920252680790859312e+00,1.623433192385929402e+01
4.691834510607798734e+02,1.927407110428834169e+00,1.548431922748210532e+01
4.845858644816500487e+02,1.934142367642472049e+00,1.474431780027547134e+01
5.004939102700953413e+02,1.940472631911492662e+00,1.401406357168904293e+01
5.169241873891603518e+02,1.946411797925040377e+00,1.329326723275409528e+01
5.338938397147350088e+02,1.951973409912064028e+00,1.258161612512942540e+01
5.514205739240302364e+02,1.957170603375170792e+00,1.187877606193598190e+01
5.695226779712830876e+02,1.962016053777645652e+00,1.118439307353811429e+01
5.882190401699955373e+02,1.966521931698461900e+00,1.049809507332301628e+01
6.075291689016077044e+02,1.970699863948753183e+00,9.819493440254758454e+00
6.274732129711574089e+02,1.974560900133698560e+00,9.148184516527287258e+00
6.480719826311971019e+02,1.978115484144317371e+00,8.483751020016720545e+00
6.693469712958667515e+02,1.981373430072638886e+00,7.825763372447991806e+00
6.913203779678127603e+02,1.984343902059640063e+00,7.173780945245842311e+00
7.140151304013403433e+02,1.987035397606849108e+00,6.527353225954226623e+00
7.374549090259546347e+02,1.989455733908397805e+00,5.886020908888276004e+00
7.616641716552892376e+02,1.991612036789545792e+00,5.249316914341942919e+00
7.866681790071589830e+02,1.993510731869400754e+00,4.616767341229888189e+00
8.124930210614047610e+02,1.995157537598996722e+00,3.987892358498574374e+00
8.391656442830161495e+02,1.996557459860447858e+00,3.362207041019216636e+00
8.667138797389224010e+02,1.997714787848146045e+00,2.739222155979872841e+00
8.951664721378301692e+02,1.998633090988519934e+00,2.118444906036538899e+00
9.245531098233579996e+02,1.999315216690502162e+00,1.499379635677390521e+00
9.549044557518077454e+02,1.999763288754361712e+00,8.815285074004801658e-01
9.862521794868783900e+02,1.999978706301918541e+00,2.643921544185663386e-01
1.018628990244688566e+03,1.999962143126244651e+00,-3.525296833146510656e-01
1.052068671023622755e+03,1.999713547393896729e+00,-9.697375329094911622e-01
1.086606113854597879e+03,1.999232141667466101e+00,-1.587731565297295422e+00
1.122277356208507172e+03,1.998516423250930707e+00,-2.207010968051258626e+00
1.159119618598885609e+03,1.997564164894962024e+00,-2.828073307396301139e+00
1.197171343418968036e+03,1.996372415934144051e+00,-3.451413872565001206e+00
1.236472235053714940e+03,1.994937503962981973e+00,-4.077524995716291123e+00
1.277063301308644668e+03,1.993255037192731782e+00,-4.706895340717450082e+00
1.318986896198669228e+03,1.991319907666447175e+00,-5.340009154206279085e+00
1.362286764141646927e+03,1.989126295545195822e+00,-5.977345472506243595e+00
1.407008085602686378e+03,1.986667674714004850e+00,-6.619377278163940836e+00
1.453197524236895333e+03,1.983936819991634737e+00,-7.266570600132583380e+00
1.500903275579736601e+03,1.980925816263448880e+00,-7.919383551937982268e+00
1.550175117335768846e+03,1.977626069891075034e+00,-8.578265302550825311e+00
1.601064461318317854e+03,1.974028322785790213e+00,-9.243654975161925691e+00
1.653624407094182061e+03,1.970122669563945772e+00,-9.915980469622486027e+00
1.707909797389426785e+03,1.965898578231578098e+00,-1.059565720499058727e+01
1.763977275314045301e+03,1.961344914870673417e+00,-1.128308677942163918e+01
1.821885343465168944e+03,1.956449972820345717e+00,-1.197865554557351331e+01
1.881694424970555474e+03,1.951201506861192092e+00,-1.268273310077654159e+01
1.943466926536022129e+03,1.945586772918969753e+00,-1.339567069245336839e+01
2.007267303562568259e+03,1.939592573802934705e+00,-1.411779954067455378e+01
2.073162127401230919e+03,1.933205311483081834e+00,-1.484942908131074546e+01
2.141220154815731348e+03,1.926411046387365156e+00,-1.559084513498766356e+01
2.211512399725488649e+03,1.919195564162981427e+00,-1.634230800897324087e+01
2.284112207303825471e+03,1.911544450293191755e+00,-1.710405054121173407e+01
2.359095330508633651e+03,1.903443172891222446e+00,-1.787627609795875827e+01
2.436540009125465986e+03,1.894877173903986245e+00,-1.865915653884370684e+01
2.516527051405394104e+03,1.885831968849483786e+00,-1.945283016565711165e+01
2.599139918382933047e+03,1.876293255081845412e+00,-2.025739967370012096e+01
