# t,s
0.000000000000000000e+00,1.200000000000000000e+04
2.050200496141875808e-04,3.391446983914142038e+03
4.100400992283751616e-04,7.937961198339530711e+02
6.150601488425627966e-04,1.548207651945875085e+01
8.200801984567503231e-04,-2.123591100210470302e+02
1.025100248070937850e-03,-2.738293120442688746e+02
1.230120297685125593e-03,-2.851948641351258971e+02
1.435140347299313120e-03,-2.816430390303003151e+02
1.640160396913500646e-03,-2.738171024565016864e+02
1.845180446527688173e-03,-2.649306382898545280e+02
2.050200496141875699e-03,-2.559484000703688480e+02
2.255220545756063226e-03,-2.471546524303442709e+02
2.460240595370251186e-03,-2.386279309986992700e+02
2.665260644984438713e-03,-2.303847527869745875e+02
2.870280694598626239e-03,-2.224231113286400046e+02
3.075300744212813766e-03,-2.147356348912223325e+02
3.280320793827001292e-03,-2.073135613698767088e+02
3.485340843441188819e-03,-2.001479334889335746e+02
3.690360893055376346e-03,-1.932299528122355525e+02
3.895380942669563872e-03,-1.865510793770874045e+02
4.100400992283751399e-03,-1.801030545835385510e+02
4.305421041897939359e-03,-1.738779011028116201e+02
4.510441091512126452e-03,-1.678679160716129672e+02
4.715461141126314412e-03,-1.620656624882167307e+02
4.920481190740502372e-03,-1.564639602903671118e+02
5.125501240354689465e-03,-1.510558775552212296e+02
5.330521289968877426e-03,-1.458347219470500704e+02
5.535541339583064518e-03,-1.407940324434677279e+02
5.740561389197252479e-03,-1.359275713424690650e+02
5.945581438811439572e-03,-1.312293165441743668e+02
6.150601488425627532e-03,-1.266934540988770550e+02
6.355621538039814625e-03,-1.223143710125204535e+02
6.560641587654002585e-03,-1.180866483008053365e+02
6.765661637268190545e-03,-1.140050542833649558e+02
6.970681686882377638e-03,-1.100645381097190239e+02
7.175701736496565598e-03,-1.062602235089977825e+02
7.380721786110752691e-03,-1.025874027557029962e+02
7.585741835724940652e-03,-9.904153084403837681e+01
7.790761885339127744e-03,-9.561821986360108383e+01
7.995781934953314837e-03,-9.231323356947378045e+01
8.200801984567502798e-03,-8.912248213999833979e+01
8.405822034181690758e-03,-8.604201711574384603e+01
8.610842083795878718e-03,-8.306802651340625232e+01
8.815862133410066678e-03,-8.019683010859303351e+01
9.020882183024252904e-03,-7.742487488165568266e+01
9.225902232638440864e-03,-7.474873062093406872e+01
9.430922282252628824e-03,-7.216508567797230000e+01
9.635942331866816785e-03,-6.967074286945268113e+01
9.840962381481004745e-03,-6.726261552077713191e+01
1.004598243109519097e-02,-6.493772364639968941e+01
1.025100248070937893e-02,-6.269319026218349222e+01
1.045602253032356689e-02,-6.052623782521907003e+01
1.066104257993775485e-02,-5.843418479669802679e+01
1.086606262955194108e-02,-5.641444232358904287e+01
1.107108267916612904e-02,-5.446451103500968571e+01
1.127610272878031700e-02,-5.258197794932970481e+01
1.148112277839450496e-02,-5.076451348817848697e+01
1.168614282800869292e-02,-4.900986859366150128e+01
1.189116287762287914e-02,-4.731587194521845419e+01
1.209618292723706710e-02,-4.568042727267904013e+01
1.230120297685125506e-02,-4.410151076219133870e+01
1.250622302646544302e-02,-4.257716855181272564e+01
1.271124307607962925e-02,-4.110551431366418029e+01
1.291626312569381721e-02,-3.968472691965592958e+01
1.312128317530800517e-02,-3.831304818789600120e+01
1.332630322492219313e-02,-3.698878070699264242e+01
1.353132327453638109e-02,-3.571028573555857122e+01
1.373634332415056732e-02,-3.447598117431754616e+01
1.394136337376475528e-02,-3.328433960830378169e+01
1.414638342337894324e-02,-3.213388641673168422e+01
1.435140347299313120e-02,-3.102319794819672794e+01
1.455642352260731742e-02,-2.995089975894943990e+01
1.476144357222150538e-02,-2.891566491206238609e+01
1.496646362183569334e-02,-2.791621233538538505e+01
1.517148367144988130e-02,-2.695130523625712016e+01
1.537650372106406926e-02,-2.601974957101116814e+01
1.558152377067825549e-02,-2.512039256738269444e+01
1.578654382029244518e-02,-2.425212129798730132e+01
1.599156386990662967e-02,-2.341386130310663560e+01
1.619658391952081763e-02,-2.260457526107667192e+01
1.640160396913500560e-02,-2.182326170463316117e+01
1.660662401874919356e-02,-2.106895378162588628e+01
1.681164406836338152e-02,-2.034071805856802584e+01
1.701666411797756948e-02,-1.963765336554014951e+01
1.722168416759175744e-02,-1.895888968101940009e+01
1.742670421720594540e-02,-1.830358705525389951e+01
1.763172426682013336e-02,-1.767093457085006136e+01
1.783674431643431785e-02,-1.706014933928655708e+01
1.804176436604850581e-02,-1.647047553211321969e+01
1.824678441566269377e-02,-1.590118344563593311e+01
1.845180446527688173e-02,-1.535156859793015549e+01
1.865682451489106969e-02,-1.482095085706560234e+01
1.886184456450525765e-02,-1.430867359946334005e+01
1.906686461411944561e-02,-1.381410289734373897e+01
1.927188466373363357e-02,-1.333662673425983591e+01
1.947690471334782153e-02,-1.287565424774527401e+01
1.968192476296200949e-02,-1.243061499813967608e+01
1.988694481257619398e-02,-1.200095826268664645e+01
2.009196486219038194e-02,-1.158615235403082799e+01
2.029698491180456990e-02,-1.118568396227070139e+01
2.050200496141875786e-02,-1.079905751975295125e+01
2.070702501103294582e-02,-1.042579458782231505e+01
2.091204506064713378e-02,-1.006543326476806577e+01
2.111706511026132174e-02,-9.717527614234461097e+00
2.132208515987550970e-02,-9.381647113387844072e+00
2.152710520948969766e-02,-9.057376120157517363e+00
2.173212525910388215e-02,-8.744313358891119492e+00
2.193714530871807011e-02,-8.442071423788009454e+00
2.214216535833225807e-02,-8.150276299496180599e+00
2.234718540794644603e-02,-7.868566898279440558e+00
2.255220545756063399e-02,-7.596594613182166889e+00
