# w,mag,phase
2.436540009125465929e+02,1.082186241855061626e+00,-5.724191663241851558e+01
2.481930289186252594e+02,1.066262855591516789e+00,-5.778272202375262623e+01
2.528166144331500504e+02,1.050315727743797556e+00,-5.832112882085859695e+01
2.575263326771198535e+02,1.034350767948390315e+00,-5.885702815670926924e+01
2.623237882163123800e+02,1.018373771964558028e+00,-5.939031620777819143e+01
2.672106155079432597e+02,1.002390411094884692e+00,-5.992089428392062445e+01
2.721884794575179853e+02,9.864062222570988414e-01,-6.044866890345470267e+01
2.772590759860481171e+02,9.704265987284517170e-01,-6.097355185367757713e+01
2.824241326078435463e+02,9.544567815788180809e-01,-6.149546023712193943e+01
2.876854090190591364e+02,9.385018518039379698e-01,-6.201431650391815964e+01
2.930446976972144171e+02,9.225667231653960076e-01,-6.253004847068589100e+01
2.985038245118729492e+02,9.066561357395210852e-01,-6.304258932642835589e+01
3.040646493467068581e+02,8.907746501729942867e-01,-6.355187762594918865e+01
3.097290667331406553e+02,8.749266426390298612e-01,-6.405785727134831120e+01
3.154990064958088283e+02,8.591163004841217976e-01,-6.456047748219000937e+01
3.213764344100275707e+02,8.433476185520105695e-01,-6.505969275495921522e+01
3.273633528715247394e+02,8.276243961682611117e-01,-6.555546281244811269e+01
3.334618015786362548e+02,8.119502347661223807e-01,-6.604775254372704296e+01
3.396738582272209328e+02,7.963285361317328226e-01,-6.653653193536800359e+01
3.460016392185108884e+02,7.807625012446557378e-01,-6.702177599459152191e+01
3.524473003801584241e+02,7.652551296877664333e-01,-6.750346466501179066e+01
3.590130377007068319e+02,7.498092195990653241e-01,-6.798158273564864373e+01
3.657010880777489774e+02,7.344273681366680906e-01,-6.845611974386989118e+01
3.725137300800209346e+02,7.191119724273243863e-01,-6.892706987291462895e+01
3.794532847236938551e+02,7.038652309681251440e-01,-6.939443184463497971e+01
3.865221162631261791e+02,6.886891454506532950e-01,-6.985820880807541755e+01
3.937226329963479543e+02,6.735855229766617436e-01,-7.031840822448914707e+01
4.010572880855496010e+02,6.585559786344347133e-01,-7.077504174936875359e+01
4.085285803928561563e+02,6.436019384052374948e-01,-7.122812511204433861e+01
4.161390553316707042e+02,6.287246423697334663e-01,-7.167767799337596557e+01
4.238913057338778572e+02,6.139251481848549963e-01,-7.212372390204122041e+01
4.317879727332021389e+02,5.992043348023907701e-01,-7.256629004988987219e+01
4.398317466650223651e+02,5.845629064014533638e-01,-7.300540722680969452e+01
4.480253679829489784e+02,5.700013965079953060e-01,-7.344110967551810631e+01
4.563716281924758391e+02,5.555201722756533123e-01,-7.387343496666522924e+01
4.648733708020256472e+02,5.411194389033723295e-01,-7.430242387460485531e+01
4.735334922917116387e+02,5.267992441665075853e-01,-7.472812025416109805e+01
4.823549431001467269e+02,5.125594830393837009e-01,-7.515057091868925454e+01
4.913407286296362031e+02,4.983999023886087620e-01,-7.556982551970301643e+01
5.004939102700953413e+02,4.843201057177825564e-01,-7.598593642831094996e+01
5.098176064420424609e+02,4.703195579455736741e-01,-7.639895861868068039e+01
5.193149936590211837e+02,4.563975902004910878e-01,-7.680894955372215804e+01
5.289893076098151141e+02,4.425534046170008784e-01,-7.721596907315802127e+01
5.388438442608223795e+02,4.287860791189516130e-01,-7.762007928412475621e+01
5.488819609789671858e+02,4.150945721775555763e-01,-7.802134445442651156e+01
5.591070776755293537e+02,4.014777275324241113e-01,-7.841983090854154170e+01
5.695226779712819507e+02,3.879342788653704077e-01,-7.881560692646185373e+01
5.801323103833378809e+02,3.744628544178555951e-01,-7.920874264542706555e+01
5.909395895340965126e+02,3.610619815441103997e-01,-7.959930996459530661e+01
6.019481973827274714e+02,3.477300911929813720e-01,-7.998738245267864500e+01
6.131618844795768837e+02,3.344655223126677401e-01,-8.037303525855271857e+01
6.245844712439618434e+02,3.212665261733941846e-01,-8.075634502483808319e+01
6.362198492657482802e+02,3.081312706040889027e-01,-8.113738980443503124e+01
6.480719826311971019e+02,2.950578441399125396e-01,-8.151624897998327413e+01
6.601449092734883379e+02,2.820442600784068277e-01,-8.189300318620412611e+01
6.724427423484249857e+02,2.690884604427022930e-01,-8.226773423507478356e+01
6.849696716357440209e+02,2.561883198510415682e-01,-8.264052504377200137e+01
6.977299649665537800e+02,2.433416492924590502e-01,-8.301145956531617287e+01
7.107279696773412070e+02,2.305461998091672404e-01,-8.338062272183606183e+01
7.239681140910877275e+02,2.177996660866944045e-01,-8.374810034037029993e+01
7.374549090259546347e+02,2.050996899534417439e-01,-8.411397909111173021e+01
7.511929493320968731e+02,1.924438637917304795e-01,-8.447834642799818994e+01
7.651869154570817955e+02,1.798297338629547826e-01,-8.484129053154460109e+01
7.794415750404950813e+02,1.672548035497789520e-01,-8.520290025380984389e+01
7.939617845382275618e+02,1.547165365187872510e-01,-8.556326506538437116e+01
8.087524908770457159e+02,1.422123598072483064e-01,-8.592247500428371154e+01
8.238187331399601590e+02,1.297396668380580431e-01,-8.628062062662728238e+01
8.391656442830161495e+02,1.172958203671172206e-01,-8.663779295898079624e+01
8.547984528840405574e+02,1.048781553677411021e-01,-8.699408345223636729e+01
8.707224849239921696e+02,9.248398185683617823e-02,-8.734958393690418177e+01
8.869431656014704686e+02,8.011058766786725849e-02,-8.770438657968493601e+01
9.034660211810524970e+02,6.775524117572918892e-02,-8.805858384119392213e+01
9.202966808760410231e+02,5.541519397887039594e-02,-8.841226843470269614e+01
9.374408787662990790e+02,4.308768354408547968e-02,-8.876553328576615343e+01
9.549044557518077454e+02,3.076993581954664062e-02,-8.911847149259952516e+01
9.726933615426169126e+02,1.845916782172008636e-02,-8.947117628707066217e+01
9.908136566858665901e+02,6.152590201894795469e-03,-8.982374099617099716e+01
1.009271514630570778e+03,6.152590201894105916e-03,8.982374099617101137e+01
1.028073223830864663e+03,1.845916782171938553e-02,8.947117628707070480e+01
1.047225189888434443e+03,3.076993581954595020e-02,8.911847149259952516e+01
1.066733937734857136e+03,4.308768354408484824e-02,8.876553328576615343e+01
1.086606113854596742e+03,5.541519397886966736e-02,8.841226843470273877e+01
1.106848488549411968e+03,6.775524117572855054e-02,8.805858384119393634e+01
1.127467958244946203e+03,8.011058766786670338e-02,8.770438657968496443e+01
1.148471547840289077e+03,9.248398185683623374e-02,8.734958393690418177e+01
1.169866413101306989e+03,1.048781553677404915e-01,8.699408345223639571e+01
1.191659843098558667e+03,1.172958203671171928e-01,8.663779295898079624e+01
1.213859262690627702e+03,1.297396668380574325e-01,8.628062062662729659e+01
1.236472235053714940e+03,1.422123598072482231e-01,8.592247500428371154e+01
1.259506464258357710e+03,1.547165365187866126e-01,8.556326506538438537e+01
1.282969797894147632e+03,1.672548035497790075e-01,8.520290025380984389e+01
1.306870229743346272e+03,1.798297338629540609e-01,8.484129053154464373e+01
1.331215902504307678e+03,1.924438637917304795e-01,8.447834642799818994e+01
1.356015110565633449e+03,2.050996899534411055e-01,8.411397909111173021e+01
1.381276302832009378e+03,2.177996660866944600e-01,8.374810034037029993e+01
1.407008085602685014e+03,2.305461998091665743e-01,8.338062272183607604e+01
1.433219225503573853e+03,2.433416492924590779e-01,8.301145956531617287e+01
1.459918652473978682e+03,2.561883198510409576e-01,8.264052504377202979e+01
1.487115462808953680e+03,2.690884604427022930e-01,8.226773423507478356e+01
1.514818922258345765e+03,2.820442600784062726e-01,8.189300318620412611e+01
1.543038469183564530e+03,2.950578441399125396e-01,8.151624897998327413e+01
1.571783717773162834e+03,3.081312706040882365e-01,8.113738980443505966e+01
1.601064461318317854e+03,3.212665261733944067e-01,8.075634502483808319e+01
1.630890675549332627e+03,3.344655223126670185e-01,8.037303525855273278e+01
1.661272522034292933e+03,3.477300911929813720e-01,7.998738245267864500e+01
1.692220351641037269e+03,3.610619815441097336e-01,7.959930996459532082e+01
1.723744708063619782e+03,3.744628544178555951e-01,7.920874264542706555e+01
1.755856331414468741e+03,3.879342788653695751e-01,7.881560692646186794e+01
1.788566161883461746e+03,4.014777275324243333e-01,7.841983090854154170e+01
1.821885343465165306e+03,4.150945721775549102e-01,7.802134445442653998e+01
1.855825227755517062e+03,4.287860791189510024e-01,7.762007928412478464e+01
1.890397377819219628e+03,4.425534046170002123e-01,7.721596907315804970e+01
1.925613572129196655e+03,4.563975902004903107e-01,7.680894955372218647e+01
1.961485808579429431e+03,4.703195579455728970e-01,7.639895861868070881e+01
1.998026308572548714e+03,4.843201057177818347e-01,7.598593642831097839e+01
2.035247521183575600e+03,4.983999023886080404e-01,7.556982551970303064e+01
2.073162127401229100e+03,5.125594830393831458e-01,7.515057091868926875e+01
2.111783044448241981e+03,5.267992441665068082e-01,7.472812025416112647e+01
2.151123430182165066e+03,5.411194389033715524e-01,7.430242387460488374e+01
2.191196687578147248e+03,5.555201722756523131e-01,7.387343496666525766e+01
2.232016469295232127e+03,5.700013965079944178e-01,7.344110967551813474e+01
2.273596682327715371e+03,5.845629064014525866e-01,7.300540722680972294e+01
2.315951492743151903e+03,5.992043348023898819e-01,7.256629004988988640e+01
2.359095330508633651e+03,6.139251481848539971e-01,7.212372390204124883e+01
2.403042894406967207e+03,6.287246423697328002e-01,7.167767799337599399e+01
2.447809157044440326e+03,6.436019384052368286e-01,7.122812511204436703e+01
2.493409369951878034e+03,6.585559786344340472e-01,7.077504174936876780e+01
2.539859068780724101e+03,6.735855229766611885e-01,7.031840822448916128e+01
2.587174078595921401e+03,6.886891454506525179e-01,6.985820880807544597e+01
2.635370519267393320e+03,7.038652309681245889e-01,6.939443184463499392e+01
2.684464810961962485e+03,7.191119724273234981e-01,6.892706987291464316e+01
2.734473679737579914e+03,7.344273681366672024e-01,6.845611974386991960e+01
2.785414163241765891e+03,7.498092195990644360e-01,6.798158273564867216e+01
2.837303616516211605e+03,7.652551296877655451e-01,6.750346466501181908e+01
2.890159717909508799e+03,7.807625012446548496e-01,6.702177599459155033e+01
2.944000475100033782e+03,7.963285361317328226e-01,6.653653193536801780e+01
2.998844231231027607e+03,8.119502347661216035e-01,6.604775254372708559e+01
3.054709671159967911e+03,8.276243961682611117e-01,6.555546281244811269e+01
3.111615827824359712e+03,8.433476185520095703e-01,6.505969275495922943e+01
3.169582088726115217e+03,8.591163004841217976e-01,6.456047748219000937e+01
3.228628202536730441e+03,8.749266426390288620e-01,6.405785727134833962e+01
3.288774285825510105e+03,8.907746501729942867e-01,6.355187762594918865e+01
3.350040829913132711e+03,9.066561357395200860e-01,6.304258932642840563e+01
3.412448707852889584e+03,9.225667231653961187e-01,6.253004847068587679e+01
3.476019181541977559e+03,9.385018518039370816e-01,6.201431650391816675e+01
3.540773908965269584e+03,9.544567815788180809e-01,6.149546023712193943e+01
3.606734951574027946e+03,9.704265987284509398e-01,6.097355185367760555e+01
3.673924781802073994e+03,9.864062222570988414e-01,6.044866890345470267e+01
3.742366290721980931e+03,1.002390411094884026e+00,5.992089428392064576e+01
3.812082795843888107e+03,1.018373771964558250e+00,5.939031620777819143e+01
3.883098049059604818e+03,1.034350767948389205e+00,5.885702815670931187e+01
3.955436244734701631e+03,1.050315727743797334e+00,5.832112882085861116e+01
4.029122027951347718e+03,1.066262855591515679e+00,5.778272202375265465e+01
4.104180502904709101e+03,1.082186241855061626e+00,5.724191663241850847e+01
4.180637241455758158e+03,1.098079874225246666e+00,5.669882645253778009e+01
4.258518291843414772e+03,1.113937649518399020e+00,5.615357010854943809e+01
4.337850187558989091e+03,1.129753386031922657e+00,5.560627090869595435e+01
4.418659956385941769e+03,1.145520836415886645e+00,5.505705669509153211e+01
4.500975129608046700e+03,1.161233701014542818e+00,5.450605967897904947e+01
4.584823751389096287e+03,1.176885641627085421e+00,5.395341626143130043e+01
4.670234388327330635e+03,1.192470295632653832e+00,5.339926683984307942e+01
4.757236139187884874e+03,1.207981290420589771e+00,5.284375560065143418e+01
4.845858644816490596e+03,1.223412258063340641e+00,5.228703029881259567e+01
4.936132098237912032e+03,1.238756850166249146e+00,5.172924202465237897e+01
5.028087254942474829e+03,1.254008752825758188e+00,5.117054495879504827e+01
5.121755443364236271e+03,1.269161701625403982e+00,5.061109611595835389e+01
5.217168575554343988e+03,1.284209496597383371e+00,5.005105507848272595e+01
5.314359158053235660e+03,1.299146017076471038e+00,4.949058372053710286e+01
5.413360302965375922e+03,1.313965236372701240e+00,4.892984592401241173e+01
5.514205739240296680e+03,1.328661236189482731e+00,4.836900728717601794e+01
5.616929824163803460e+03,1.343228220714742127e+00,4.780823482721525863e+01
5.721567555063245891e+03,1.357660530314236169e+00,4.724769667784446625e+01
5.828154581230839540e+03,1.371952654758385348e+00,4.668756178318817263e+01
5.936727216069120004e+03,1.386099245916786682e+00,4.612799958918204624e+01
6.047322449462642908e+03,1.400095129857979126e+00,4.556917973375256281e+01
6.159977960380162585e+03,1.413935318295996613e+00,4.501127173704622919e+01
6.274732129711574999e+03,1.427615019329715018e+00,4.445444469297927981e+01
6.391624053343998639e+03,1.441129647425953841e+00,4.389886696336877492e+01
6.510693555481454496e+03,1.454474832602618006e+00,4.334470587588676693e+01
6.631981202212668904e+03,1.467646428773877521e+00,4.279212742705001915e+01
6.755528315331639533e+03,1.480640521225328632e+00,4.224129599142031566e+01
6.881376986415662941e+03,1.493453433193276059e+00,4.169237403814271659e+01
7.009570091165617669e+03,1.506081731528579049e+00,4.114552185589568012e+01
7.140151304013395929e+03,1.518522231431886693e+00,4.060089728726398306e+01
7.273165113001454301e+03,1.530772000253474374e+00,4.005865547347685407e+01
7.408656834939560213e+03,1.542828360357185513e+00,3.951894861037916939e+01
7.546672630843886509e+03,1.554688891054143429e+00,3.898192571642397297e+01
7.687259521663728265e+03,1.566351429617873769e+00,3.844773241339026271e+01
7.830465404301183298e+03,1.577814071398146334e+00,3.791651072044379589e+01
7.976339067929273369e+03,1.589075169056257009e+00,3.738839886206848462e+01
8.124930210614047610e+03,1.600133330949452093e+00,3.686353109030596897e+01
8.276289456246344344e+03,1.610987418696852691e+00,3.634203752164923173e+01
8.430468371788967488e+03,1.621636543963377752e+00,3.582404398884605001e+01
8.587519484845170155e+03,1.632080064501912231e+00,3.530967190777781184e+01
8.747496301554416277e+03,1.642317579497182489e+00,3.479903815949241874e+01
8.910453324821512069e+03,1.652348924257549090e+00,3.429225498738518496e+01
9.076446072885357353e+03,1.662174164303168666e+00,3.378942990943994573e+01
9.245531098233570447e+03,1.671793588900730487e+00,3.329066564536623929e+01
9.417766006869518606e+03,1.681207704096211897e+00,3.279606005839453076e+01
9.593209477938240525e+03,1.690417225297893067e+00,3.230570611142499615e+01
9.771921283717996630e+03,1.699423069462193681e+00,3.181969183716192617e+01
9.953962309984233798e+03,1.708226346934764939e+00,3.133810032180941718e+01
1.013939457675291669e+04,1.716828352998779117e+00,3.086100970185291104e+01
1.032828125941027429e+04,1.725230559181437195e+00,3.038849317340599754e+01
1.052068671023622846e+04,1.733434604368491616e+00,2.992061901356239417e+01
1.071667648032864417e+04,1.741442285775020471e+00,2.945745061316052826e+01
1.091631734193614830e+04,1.749255549818869770e+00,2.899904652033929153e+01
